address,city,location,neighborhood,postalCode,publishedAtDate,reviewOrigin,reviewsCount,scrapedAt,stars,state,street,text,title,totalScore
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-09-11T10:14:00.287Z,Google,489,2025-10-04T22:11:02.684Z,4,São Paulo,"R. Thereza Mouco de Oliveira, 121","As vezes que precisei de atendimento, eu tive. Todos os cuidados necessários tbm tive.  Demora um pouco pra ser atendido. Tem muita gente esperando atendimento.",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-09-09T15:27:38.764Z,Google,489,2025-10-04T22:11:02.684Z,1,São Paulo,"R. Thereza Mouco de Oliveira, 121","Atendimento  péssimo,  fica  1 hora  só  para  passar  na  triagem.",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-09-08T15:38:33.332Z,Google,489,2025-10-04T22:11:02.684Z,1,São Paulo,"R. Thereza Mouco de Oliveira, 121","Super péssimo demora mais de 5h pra atender, energia acaba pula senha só experiência ruim",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-08-31T08:54:57.775Z,Google,489,2025-10-04T22:11:02.684Z,1,São Paulo,"R. Thereza Mouco de Oliveira, 121","Chegamos as 4h06min, mesmo estando vazio, não fomos se quer atendidos 2h depois.",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-08-31T04:22:28.992Z,Google,489,2025-10-04T22:11:02.684Z,5,São Paulo,"R. Thereza Mouco de Oliveira, 121","Cheguei aqui desesperada com herpes osters oftálmica com perda de parte da visão , fui muito bem atendida por todos, enfermeiros com muita atenção e carinho,  mas em especial Dr Guilherme não tenho palavras pra expressar a minha gratidão a este profissional incrível e super humano obrigado a todas equipe da upa campo limpo vcs são heróis em nossas vidas🙏",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-08-30T17:19:49.161Z,Google,489,2025-10-04T22:11:02.684Z,1,São Paulo,"R. Thereza Mouco de Oliveira, 121","Estou desde as 10:45 já são 14:19 e até agora n chamam pra liberar, perdendo até o horário de ir trabalhar",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-08-28T17:04:40.016Z,Google,489,2025-10-04T22:11:02.684Z,5,São Paulo,"R. Thereza Mouco de Oliveira, 121",,UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-08-28T01:17:56.034Z,Google,489,2025-10-04T22:11:02.684Z,1,São Paulo,"R. Thereza Mouco de Oliveira, 121",,UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-08-25T23:33:12.105Z,Google,489,2025-10-04T22:11:02.684Z,5,São Paulo,"R. Thereza Mouco de Oliveira, 121","Gostaria de deixar meu elogio ao atendimento, que foi prestado no dia 24/08/2025 ""domingo"", pela Juliana da triagem, Dra.Caroline Saud Urias, médica CRM-SP 233700 e a enfermeira Vânia, o meu filho Michel, menor de idade, sofreu uma lesão no joelho. Fui muito bem acolhida, surpreendida, com atendimento eficaz, humanitário de profissionalismo. Que Deus continue cuidando e protegendo esses profissionais, que amam e respeitam a dor o sofrimento daqueles que buscam a UPA CAMPO LiMPO👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-08-22T23:32:18.199Z,Google,489,2025-10-04T22:11:02.684Z,1,São Paulo,"R. Thereza Mouco de Oliveira, 121","Péssima, cheguei c a pressão em 15x8 as 15:56 , e até as 20:30 aqui agora , ainda não fui atendida",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-08-10T16:22:03.817Z,Google,489,2025-10-04T22:11:02.684Z,5,São Paulo,"R. Thereza Mouco de Oliveira, 121","Achei profissional e humanizado o atendimento das enfermeiras, fisioterapeuta que são o de maior contato com o paciente/acompanhete. Obrigada!",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-08-08T00:55:44.855Z,Google,489,2025-10-04T22:11:02.684Z,4,São Paulo,"R. Thereza Mouco de Oliveira, 121","Cheguei com a pressão 17x10 e já tenho histórico de AVC e não me atenderam com urgência. Mas eu não vou reclamar dessa vez. Vim elogiar a enfermeira Chirley Rodrigues de Souza que foi de um profissionalismo incrível. Ela soube atender seus pacientes com humanidade e carinho. Isso é raro hj em dia. Que os hospitais tenham mais ""Chirleys"". Parabéns à UPA Campo Limpo pela escolha dessa profissional que sabe fazer toda diferença para quem precisa. Abraço querida, gratidão!",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-07-24T18:43:23.928Z,Google,489,2025-10-04T22:11:02.684Z,4,São Paulo,"R. Thereza Mouco de Oliveira, 121",,UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-07-23T21:33:26.479Z,Google,489,2025-10-04T22:11:02.684Z,5,São Paulo,"R. Thereza Mouco de Oliveira, 121","Boa tarde, quero falar a minha experiência que passei,upa, um atendimento otimo, profissionais competentes, médico, enfermeiro, auxiliares, parabéns equipe.minha mãe chegou com a pressão, diabete, suspeita AVC, deu entrada emergência, fizeram todos os exames eletrocardiograma, tomografia, exames sangue, mediram pressão, diabetes.ficou internada três dias,ficaram monitorando coração,saiu resultado exames, normal.Agradecer a DEUS, saúde da minha mãe, equipe upa Campo Limpo, pelo apoio, carinho, atendimento, em especial, enfermeiro Jairo, medico, auxiliares.Que prestaram primeiros socorros.so gratidão, muito obrigado.  Paciente Benedita Pinheiro de Sousa, passamos na noite dia 14/07/25",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-07-17T12:09:27.936Z,Google,489,2025-10-04T22:11:02.684Z,2,São Paulo,"R. Thereza Mouco de Oliveira, 121","Fui ao UPA pois estava mais de 15 dias com muita dor de cabeça e enjôo. O UPA em si não é tãooo ruim, a pior parte é quando você tem que tomar medicação. Além de demorarem horas pra te chamar, quando você entra lá dentro eles te tratam como lixo e você fica jogado. Precisei tomar 4 soros, então quando acabava um, tinha que por o outro. Se não fosse a enfermeira Aline (que nem era ela a responsável pelo meu prontuário), eu teria passado 3 dias lá só pra tomar as medicações. A gente chama, e eles fingem demência, aí se a gente insiste, eles tratam a gente igual cachorro. Esse negócio de enfermagem por amor, é só na teoria, porquê na prática, eles trabalham na força do ódio.",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-07-08T11:32:44.928Z,Google,489,2025-10-04T22:11:02.684Z,5,São Paulo,"R. Thereza Mouco de Oliveira, 121","eu vi muita gente falando mal, na minha opiniao é atoa! cheguei la num sabado 18:21 com uma crise de sinusite muito forte devido a uma semana muio fria! o segurança me ajudou a me localizar quando eu era chamado, o assistente de triagem muito solicito, o mediao muito rapido mas muito preciso no medicamento que me passou pra fazer la mesmo, fiz um raio x, fui medicado, atendido, sai de lá 5 horas depois 23:20 assim obvio é rede publica tem muita gente pra ser atendido nao tem muito o que fazer, mas e falar os profissionais educados, atenciosos a enfermeira que me aplicou injeçao, mao leve, o medico ainda me perguntou se eu pegaria os remedios dentro da upa, entao assim eu nao vejo nenhum motivo pra reclamar! os profissionais ao meu ver diante do tanto de gente fizeram tudo que podia!",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-07-03T13:33:40.116Z,Google,489,2025-10-04T22:11:02.684Z,1,São Paulo,"R. Thereza Mouco de Oliveira, 121","Ontem dia 02/07 fui a upa campo limpo por volta de 7:20 da manhã com fortíssimas crises de ansiedade com sintomas de uma possível intoxicação por lítio , pois tenho transtorno afetivo bipolar tipo 2 , até que não demorou para eu ser atendida , até achei estranho mas ao entrar na sala eu entendi o porquê. Ao entrar na sala expliquei ao médico (consultório 4) que já fazia tratamento na ubs com psiquiatra mas que no intervalo das consultas tive uma super crise ao qual um psiquiatra de plantão me medicou com o lítio e que mesmo quase 1 mês tomando o medicamento eu estava com sintomas estranhos como enjoo , ânsia , tontura, vertigem enfim e que eu gostaria de saber se era realmente uma intoxicação ou se poderia ser outra coisa, ELE OLHOU PRA MIM CHORANDO EM UMA CRISE DEPRESSIVA E DISSE ; E VC VEM AQUI EM UM HOSPITAL ONDE SÓ TEM CLÍNICO GERAL , nesse meio tempo alguém interfonou pra ele e ele bemmmm grosso disse ; fala logo que eu tô ocupado . Eu me senti um lixo sem valor algum , pq ele como médico deveria saber que ao sair dali na situação que eu estava eu poderia algo contra a minha vida mas graças a Deus minha mãe estava comigo , fomos ao caps que fica ao lado e graças a Deus fui muito bem recebida MESMO ELES NÃO TENDO PSIQUIATRA DISPONÍVEL ELES TIVERAM A EMPATIA PELA FORMA QUE EU ESTAVA , nesse meio tempo alguém da upa me ligou e me pediu pra voltar , sério isso ???????????? Pior lugar do mundo",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-07-01T19:40:53.934Z,Google,489,2025-10-04T22:11:02.684Z,5,São Paulo,"R. Thereza Mouco de Oliveira, 121",,UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-06-26T20:56:56.500Z,Google,489,2025-10-04T22:11:02.684Z,5,São Paulo,"R. Thereza Mouco de Oliveira, 121","Profissionais cordiais, competentes, só muita demora, precisei em duas emergências nunca fui tão bem atendido num órgão público, parabéns!!",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-06-12T03:45:33.096Z,Google,489,2025-10-04T22:11:02.684Z,1,São Paulo,"R. Thereza Mouco de Oliveira, 121","O hospital em si não é ruim, é o padrão SUS. O maior problema está na superlotação. Tenho um relato pessoal: estou sem conseguir comer direito a cerca de uma semana, fui ao hospital com essa queixa. Fui atendido por um médico super grosseiro o qual, infelizmente, não guardei o nome. Disse que eu não estava conseguindo engolir a comida por causa de ANSIEDADE. Quando eu disse claramente que eu estava me ENGASGANDO com a comida. Me mandou para casa, mal olhou na minha cara e ainda disse que eu precisava de um psicólogo. Passei com ele no dia 10/06 por volta das 21:30 no consultório 3. Fui tratado igual lixo. O pior de tudo, continuo sem comer. O problema não está no hospital, mas em alguns que atendem lá. Infelizmente, somos só números que entram nas contas de médicos escrotos.",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-06-04T02:17:21.291Z,Google,489,2025-10-04T22:11:02.684Z,1,São Paulo,"R. Thereza Mouco de Oliveira, 121","Demora gigantesca. Profissionais até que atenciosos, Mas totalmente desorganizado. Senhas que não seguem nenhuma sequência lógica. Cor de propriedade que não serve pra nada. Deixa muito a desejar.",UPA - Campo Limpo,2.4
"R. Thereza Mouco de Oliveira, 121 - Vila Maracana, São Paulo - SP, 05846-420, Brasil",São Paulo,"{'lat': -23.6493028, 'lng': -46.7493283}",Vila Maracana,05846-420,2025-05-29T19:53:10.050Z,Google,489,2025-10-04T22:11:02.684Z,5,São Paulo,"R. Thereza Mouco de Oliveira, 121","Já se passaram 5 meses. Sou Alice,  filha de dona Alice que faleceu nesta upa em 16/12. Eu nunca tinha parado para escrever minha avaliação deste local. Sempre falei para outras pessoas do carinho que recebemos neste local. Estava presente nesta data a enfermeira Erika, sua equipe e a médica dra Cecília. Fui confortada, abraçada, minha mãe tratada com respeito e dignidade do começo ao fim. O fato mais marcante em nossa trajetória foi ter ouvido uma atendente dizer sobre uma medicação para outra: ""é pra vózinha não sentir dor"". Meu coração se aqueceu de uma forma inesquecível! Que todas as equipes, diurnas e noturnas sejam abencoa",UPA - Campo Limpo,2.4
"Av. Conselheiro Carrão, 2893 - Vila Carrão, São Paulo - SP, 03403-002, Brasil",São Paulo,"{'lat': -23.5499646, 'lng': -46.5338666}",Vila Carrão,03403-002,2025-10-03T20:49:09.923Z,Google,734,2025-10-04T22:11:05.316Z,1,São Paulo,"Av. Conselheiro Carrão, 2893","A pior UPA da cidade. Na classificação eles te avaliam de acordo com sua pressão arterial e não pelo real problema. Cheguei meio dia e as 17:30 ainda não fomos atendidos pelo médico. Péssimo atendimento,,, gritaria dos funcionários nos cotredores chamando os pacientes. Não respeitam a ordem das senhas.",UPA III Carrão - Masataka Ota,2.6
"Av. Conselheiro Carrão, 2893 - Vila Carrão, São Paulo - SP, 03403-002, Brasil",São Paulo,"{'lat': -23.5499646, 'lng': -46.5338666}",Vila Carrão,03403-002,2025-10-03T18:02:31.468Z,Google,734,2025-10-04T22:11:05.316Z,1,São Paulo,"Av. Conselheiro Carrão, 2893","Cheguei aqui na Upa hoje 3/10/25 as 08:22 agora é 15:00 e ainda nao passei com médico, foi informado que a espera está em torno de 10 horas de espera ,pois está passando as classificação de risco na frente",UPA III Carrão - Masataka Ota,2.6
"Av. Conselheiro Carrão, 2893 - Vila Carrão, São Paulo - SP, 03403-002, Brasil",São Paulo,"{'lat': -23.5499646, 'lng': -46.5338666}",Vila Carrão,03403-002,2025-10-02T22:22:46.810Z,Google,734,2025-10-04T22:11:05.316Z,1,São Paulo,"Av. Conselheiro Carrão, 2893","Pelo amor de Deus, falta de empatia como o ser humano, demora absurda chegamos antes das 14horas e ainda estamos aqui quase 20horas , 6 horas de espera e nada de atendimento do clínico geral, eu tenho uma opinião se não gosta do que faz, procura outra profissão. Ou não entra para o SUS, absurdo deixar pessoas doentes com dores, febre, tossindo etc , esperando tanto tempo.",UPA III Carrão - Masataka Ota,2.6
"Av. Conselheiro Carrão, 2893 - Vila Carrão, São Paulo - SP, 03403-002, Brasil",São Paulo,"{'lat': -23.5499646, 'lng': -46.5338666}",Vila Carrão,03403-002,2025-10-02T20:23:58.435Z,Google,734,2025-10-04T22:11:05.316Z,5,São Paulo,"Av. Conselheiro Carrão, 2893","Cheguei hoje por volta das 11:00 da manhã. A enfermeira Ana Paula, que me atendeu foi super atenciosa. Fui classificado por amadelo pela minha situação física e psicológica, depois passei com um doutor Paulo Mendonça Maranhão. Gente um excelente médico. Super atencioso ouviu todo o meu relato, me prescreveu. Remédios ótimos. E detalhe, fui atendido na medicação pelo enfermeiro Leandro, um fofo,  assim como as meninas também foram muito atenciosas. Não tenho que reclamar sai de lá no final da tarde. Porque realmente estava cheio. Mas parabéns a vocês. Deus os abençoe sempre.... viva oSUS",UPA III Carrão - Masataka Ota,2.6
