Nome_Upa;Contagem_Avaliacoes;Pontuacao_Total;Cidade;Estado;Bairro;Rua;CEP;Origem_Avaliacao;Data_Coleta;Data_Publicacao_Avaliacao;Texto_Avaliacao;Estrelas
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2025-03-02T01:54:40;PESSIMO ATENDIMENTO APOS A INAUGURACAO  CHEGUEI COM MINHA FILHA COM VOMITOS FEBRE DIARREIA  O BEBE DE 3 MESES VEIO POIS SO TEM O LEITE MATERNO  COMO ALIMENTO  AI CHEGAR INFORMAMOS O RAPAZ QUE FEZ A TRIAGEM, QUE DEU A MINIMA E FALOU QUE ISSO NAO ERA QUESTAO DE URGENCIA NEM PRIORIDADE E NEM COLOCOU A OBSERVACAO DE ALERGIA A MEDICACAO  DEPOIS DE 1 HORA DE ESPERA FEZ ABRIR NOVA FICHA  FICAMOS 4 HORAS E NESSE INTERVALO PERDERAM AS FICHAS DE VARIOS PACIENTES  FALTOU COMUNICACAO ENTRE OS MEDICOS E AS MENINAS DA MEDICACAO BRIGANDO ENTRE SI AO INVES ATENDER QUASE NO TAPA  ABSURDO ISSO FALTA DE ORGANIZACAO E OS MEDICOS NEM SABIAM DESSAS 20 FICHAS QUE SIMPLESMENTE SUMIRAM  INDIGNADA E CHEGOU UM PRESO PASSOU NA FRENTE DE TODOS E FOI OTIMAMENTE ATENDIDO POR ESTAR COM POLICIAL  ONDE ESTAMOS COM ESSE DESCASO NESSA UNIDADE;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2025-02-23T09:41:44;MELHOROU DEMAIS O ATENDIMENTO E AMBIENTE, SO DEVIAM AVALIAR MELHOR A MANUTENCAO E ZELADORA DO PREDIO.POIS OS BEBEDOUROS TEM VAZAMENTO, O TOTEM DE PRE ATENDIMENTO VIVE SEM PAPEL E HOJE A INTERNET CAIU. ALEM DO EXCESSO DE SEGURANCAS, PODIAM TROCAR POR MEDICO;4
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2025-02-18T19:27:43;DEUS ME LIVRE DE PRECISAR DESSE LUGAR NOVAMENTE, LEVEI MEU MARIDO COM DOR DE CABECA E FEBRE FICAMOS 4:50HRS ESPERANDO PRA PASSAR NO MEDICO ELE MUITO MAL COM MUITA DOR OLHOS MUITO VERMELHO FUI CONVERSAR UMAS 4 VEZES E SO ME DIZIAM ELE E O PROXIMO POREM TINHA MUITA GENTE RECLAMANDO ACABOU QUE TEVE CONFUSAO COM PACIENTES E FUNCIONARIOS QUANDO CONSEGUIU PASSAR NO MEDICO ELE ENTROU NA SALA SOZINHO E 2 MINUTOS DEPOIS SAIU COM A RECEITA NA MAO,🤦‍♀️O MEDICO ME PASSA LORATADINA PRO MEU MARIDO TOMAR NAO EXAMINOU, NAO PEDIU EXAMES,MAL OLHOU NO ROSTO DO PACIENTE,BOM FINALIZANDO FOMOS EMBORA E AMANHA ELE VAI EM OUTRO LUGAR A FEBRE NAO CESSAR E A DOR DE CABECA TBM NAO A REALIDADE E UMA SO HOJE EM DIA A MAIORIA NAO ESCOLHE A PROFISSAO POR AMOR E SIM POR DINHEIRO TINHA QUE TER ALGUEM LA PRA AVALIAR ESSE TIPO DE PROFISSIONAL.;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2025-02-05T21:48:15;AVALIACAO NAO PREENCHIDA;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2025-01-28T20:26:19;MEDICOS MAL EDUCADOS, PESSIMO ATENDIMENTO, ORGANIZACAO HORRIVEL;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2025-01-22T22:05:08;AVALIACAO NAO PREENCHIDA;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2025-01-19T08:38:10;PESSIMA, UM ATENDIMENTO HORROROSO, UMA DEMORA E POUCOS PACIENTES NA UNIDADE, NAO HA EXPLICACAO PARA TAL DEMORA SENDO QUE NAO HAVIA PACIENTES PARA SEREM ATENDIDOS!  UMA INEFICACIA TREMENDA, ATENDENTES DESPREPARADOS, ENFERMEIRAS (OS) E MEDICOS (AS) FAZENDO POUCO CASO DOS PACIENTES, AO INVES DE ATENDEREM OS PACIENTES MUITOS ESTAVAM NO TELEFONE VENDO VIDEOS !;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2025-01-16T00:23:03;FUI BEM ATENDIDA NAO TENHO OQ RECLAMAR,  PASSEI COM O ORTOPEDISTA DR GILBERTO PEREZ , UM OTIMO DOUTOR MUITO ATENCIOSO E CALMO;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2025-01-02T21:48:40;GOSTEI DO HOSPITAL O ATENDIMENTO ATE QUE E RAPIDO E OLHA QUE ESTAVA COM A PULSEIRA VERDE. QUEM ME ATENDEU FOI O DR DAN ZIMERMAN E FOI SUPER GENTE BOA;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-12-12T16:24:36;ATENDIMENTO RAPIDO E EXCELENTE!!!;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-12-11T21:03:59;SABEMOS QUE TODOS OS HOSPITAIS PUBLICOS SAO DEMORADOS. NAO TEMOS DO QUE RECLAMAR EM RELACAO A ISSO. FUI MUITO BEM ATENDIDA DESDE O SEGURANCA QUE ESTAVA NA PORTA ATE O MEDICO QUE ME ATENDEU. RECEPCAO, MOCA DA SENHA, ENFERMEIRA DA TRIAGEM, TODOS ME ATENDERAM BEM E ME AJUDARAM MUITO. NOTA 10;4
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-12-10T20:58:48;MUITO BOM EU RECOMENDO;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-12-09T23:42:42;O ATENDIMENTO AI E MUITO HUMANIZADO E EXCELENTE A DRA CARLA MARIANA E UM AMOR DE PESSOA DEVERIAM EXISTIR MAIS MEDICOS COMO ESSA MEDICA ELA E SUA EQUIPE ESTAO DE PARABENS MINHA FILHA ESTA OTIMA GRACAS AOS PRIMEIROS CUIDADOS DESTA MEDICA E QUE MEDICA GENTE PARABENS A EQUIPE TODA;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-12-02T23:36:53;UM ATENDIMENTO PESSIMO O MEDICO NEM OLHA NO SEU ROSTO;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-11-30T15:03:22;FUI MUITO BEM ATENDIDA POR TODOS OS PROFISSIONAIS, DESDE A MOCA DA PORTA QUE DA INFORMACOES  ATE A MEDICA, PASSANDO POR ENFERMAGEM, ADMINISTRATIVO E TODOS OS ENVOLVIDOS. FIQUEI POSITIVAMENTE SURPREENDIDA E SATISFEITA. NAO MORO NO BRASIL, TINHA O MEU FILHO COM SINTOMAS ESQUISITOS E FIQUEI COM MEDO DE IR AO HOSPITAL PUBLICO, MAS OS PRIVADOS SAO TAO MAUS E CAROS QUE EU RESOLVI TENTAR. AINDA BEM QUE FUI, O ATENDIMENTO FOI ESPETACULAR. DESDE A HORA QUE CHEGUEI ATE A HORA EM QUE SAI, COM A RECEITA E A CERTEZA DE QUE MEU BEBE DE 8 MESES ESTAVA BEM, FORAM 20 MINUTOS, ISSO MESMO, 20 MINUTOS. OBRIGADA SUS POR ATENDER TAO BEM O MEU FILHO QUE NEM TINHA DOCUMENTOS BRASILEIROS. ORGULHO DO SUS.;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-11-27T18:06:45;ONTEM  NO PERIODO DA MANHA ESTIVE COM FILHO QUE E AUTISTA BEM RUIM DA SINUSITE O DOUTOR NILTON CHAKUR COMO SEMPRE NOS ATENDEU MUITO BEM LOGO EXAMINOU PEDIU UM RAIO X ,LOGO DEPOIS PASSOU A MEDICACAO NECESSARIA!JA TINHA PASSADO COM ELE OUTRAS VEZES ELE E EXCELENTE SEMPRE NOS ATENDE MUITO BEM NOTA MIL PARABENS DEUS TE ABENCOE GRANDEMENTE 🙏 HOJE MEU FILHO ESTA BEM MELHOR GRACAS A DEUS 🙏 DETALHE TENHO CONVENIO MAIS GERALMENTE PREFIRO LEVAR MEUS FILHOS AI NA UPA QUE TEM EXCELENTE PROFISSIONAIS PEDIATRAS!SO QUANDO ACHO QUE O ATENDIMENTO NAO FOI BOM LEVO ELES NO CONVENIO! REITERANDO PARABENS AO DOUTOR NILTON CHAKUR!;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-11-16T15:09:48;PESSIMO ATENDIMENTO..TRIAGEM,  RECEPCAO PARA FICHAS...HORRIVEL.;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-11-14T20:00:42;FUI MUITO BEM ANTEDIDA POR TODOS PRECIPAMENTE PELOS ONTOPEDISTA MUITO EDUCADOS  E ANTECIOSO OBG 🙌;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-11-13T21:33:26;SUPER BEM ATENDIDA... PELO ADMINISTRATIVO, ENFERMAGEM E EQ MEDICA...CHEGUEI PARA PASSAR COM ORTOPEDIA, NA TRIAGEM IDENTIFICARAM PRESSAO 20×11...ENCAMINHOU PARA O CLINICO, APOS DIRECIONADA PARA MONITORAMENTO DA PRESSAO DURANTE 1HORA APOS SER MEDICADA E SOMENTE APOS ALTA DO CLINICO FUI ENCAMINHADA PARA ORTOPEDIA, DR MARCELO ALVES BARBOSA QUAL ATENDEU MUITO BEM. ORIENTOU TANTO QUANTO AO TRAUMA DA PERNA QUANTO A IMPORTANCIA DOS CUIDADOS COM A PRESSAO. EU AINDA ACREDITO NO SUS, AINDA EXISTE PROFISSIONAIS QUE TRABALHAM COM COMPROMETIMENTO E RESPEITO COM A POPULACAO.;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-11-13T00:22:20;MUITO BOM;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-11-11T17:04:54;HJ 11/11/2024 FALA QUE TEM DENTISTA VC VAI LA E NAO TEM SOFRENDO COM DOR RODANDO TODA ZN PRA CONSEGUIR ATENDIMENTO E NADA LUGAR NENHUM TEM DENTISTA. COISA RUIM SOFRER COM DOR E DEPENDER DO SUS.;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-11-07T20:51:46;PESSIMO ATENDIMENTO,  MEU PAI CHEGOU COM TODOS OS SINTOMAS DE AVC, FICOU A NOITE TODA NO HOSPITAL, E POR FIM SAIU COM A BOCA TORTA E SEM CONSEGUIR ANDAR COM UM DOS PES.  MEU PAI E IDOSO, ACHEI UMA NEGLIGENCIA MEDICA,  OS MEDICOS E ATENDIMENTO SEM NENHUMA EMPATIA , MUITO TRISTE VER UMA PESSOA QUE VC AMA PASSANDO POR ISSO.;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-11-04T21:47:49;HOJE VI UMA TECNICA DE ENFERMAGEM. OU AUXILIAR. COM AQUELA ROUPA VERDE. DE TRABALHO. QUE PARECE UM PIJAMA. PEGANDO O ONIBUS. JARDIM AKMABARA. POR VOKTA DAS 17:29. ESSAS ROUPAS SAO OARA TEABALHAR DENTRO DO HOSPITAL. ?????;3
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-11-01T17:22:41;PESSIMO ATENDIMENTO, PREDIO NOVO, RAPIDO PARA FAZER FICHA E TRIAGEM, POREM NAO TEM MEDICO, CHEGUEI AS 11H40, E AINDA NAO PASSEI EM CONSULTA. MUITA DOR DW CABECA, E JA SAO 14H21, SEM PREVISAO DE ATENDIMENTO, AS PESSOAS QUE CHEGARAM AS 10H00 ESTAO SENDO CHAMADAS AGORA. FALTA DE RESPEITO E ATENCAO PARA COM TODOS OS PACIENTES;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-11-01T17:13:18;PESSIMA ESTOU AQUI CHEGUEI  A 11 HORAS SO TEM UM MEDICO E NAO  FUI ATENDIDO  AINDA;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-10-30T15:20:00;ATENDIMENTO CONTINUA O MESMO NADA MUDOU MEDICOS TAMBEM NADA USOU MUITO RUUUUUIIMMMMMMM;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-10-19T08:39:04;SO ESTOU DANDO ESSA ESTRELA PORQUE NAO TEM GEITO ESSE HOSPITAL E UM DESCASO COM A POPULACAO FALTA SE RESPEITO HOJE 19/10/2024 TROUXE MEU FILHO DE 9 MES COM FEBRE E COM DOR CHORANDO MUITO E NAO FUI ATENDIDA MEU FILHO O MEDICO ESTAVA DORMINDO E A MULHER DA MEDICACAO TAMBEM ENTREI FIS UM ESCANDALO E NADA POUCA VERGONHA DE QUE ADIANTA UM HOSPITAL NOVO;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-10-15T22:28:54;AS 3 ESTRELAS SAO PARA AS PESSOAS QUE ME ATENDERAM ANTES DO MEDICO GELSON, POIS SER ATENDIDA POR UMA PESSOA TAO MAL HUMORADA E GROSSA FOI O APICE. SOU SERVIDORA PUBLICA E NUNCA ATENDI NINGUEM MAL, ELE NEGOU EMPRESTAR UMA CANETA PARA QUE EU ASSINASSE O ATESTADO PARA AUTORIZAR UM CID QUE ELE COMO MEDICO DEVERIA COLOCAR. SEMPRE FALO COM MINHA FAMILIAS QUE DEVEMOS AGRADECER O SUS, QUE EM MUITOS PAISES NAO TEMOS ESSE ATENDIMENTO GRATUITO, MAS PENSO EU QUE QUANDO VOCE ATENDE O PUBLICO SUA OBRIGACAO E ATENDER BEM, SE NAO E O QUE QUER MUDE DE PROFISSAO OU DE ESPACO DE TRABALHO. OUTRA COISA QUE ME DEIXOU INCONFORMADA FOI O JOGA JOGA ENTRE UMA MEDICA PARA ATENDER UM RAPAZ EM SITUACAO DE RUA TRAZIDO PELO SAMU, AS PALAVRAS QUE OUVI DE UM DOS ENFERMEIROS SAO MUITO REAIS: SE ESTIVESSE COM O BOLSO CHEIO ATE O DIRETOR DO HOSPITAL APARECERIA. TRISTE SABER QUE O QUE DESTROI O SERVICO PUBLICO SAO PARTE DO PROPRIO SISTEMA.;3
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-10-15T14:24:36;BOM DIA ESTAVA NA LUTA  COM A MINHA FILHA COM FEBRE E FURUNCULO DES DO DIA 11/10 QUANDO FUI ATENDIDA PELA MEDICA PAOLLA ROSSA ONDE A MESMA NEM SE QUER COLOCOU A MAO NA MINHA FILHA PARA EXAMINAR APENAS PERGUNTOU O QUE ELA TINHA EXPLIQUEI FEBRE E SAINDO ESSES FURUNCULO ELA APENAS PASSOU A POMADA BACITRACINA E DIPIRONA COMO TODOS JA IMAGINA NAO RESOLVEU NADA   DOMINGO DE MADRUGADA A MINHA FILHA QUEIMANDO DE FEBRE LEVEI ELA DENOVO NO HOSPITAL  MAS GRACAS A DEUS LA ESTAVA UMA MEDICA DR GIANE PAIXAO QUE  FEZ O TRABALHO DELA CORRETO PEGOU A MINHA FILHA E EXAMINOU DE VERDADE ONDE A MINHA FILHA ESTAVA COM INFECCAO DE OUVIDO VERME ALERGIA E FURUNCULO A MEDICA PEDIU EXAME DE SANGUE E URINA PARA VER SE TINHA MAS ALGUMA COISA  PENSA EM UMA MEDICA QUE TODOS QUE DEVE A SORTE DE PASSAR COM ELA ELOGIOU ELA  ELA SIM TRABALHA COM QUALIDADE E NAO QUANTIDADE AGRADECO DR GIANE PAIXAO PELO OTIMO ATENDIMENTO DELA TINHA UMA ENFERMEIRA A NOITE TBM CABELO LOIRO UM AMOR DE PESSOA QUE ESTAVA AUXILIANDO A DR;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-10-11T00:49:00;OTIMO ATENDIMENTO;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-10-06T23:36:05;ATENDIMENTO PESSIMO TUDO MUITO DEMORADO NOTA ZERO.;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-10-06T23:26:43;UM ABSSOURDO PESSIMO ATENDIMENTO, PEDIATRIA MAIS DE 5 HORAS PARA SER ATENDIDO MEDICA CHEGA AS 19 HORAS E E AS 20:25HS SAI PRA JANTA E AS CRIANCAS AQUI DESDE AS 17 HORAS DESCASO ABSOLUTO TDS QUE ESTAO AQUI. REFORMA PARA NAO TER MEDICO;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-10-06T01:11:43;AVALIACAO NAO PREENCHIDA;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-10-03T16:47:29;OTIMO ATENDIMENTO PESSOAS SUPER ATENCIOSA, DE A Z , SAIR SATISFEITO SO NAO QUERO MAIS VOLTA, KKKK  , MAIS SE PRECISAR SERA ESCOLHIDA.;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-10-02T16:30:12;FUI NA UPA HOJE COM SUSPEITA DE H1N1 O MEDICO MAL OLHOU NA MINHA CARA MANDOU EU TOMAR 2 INJECOES E FALOU QUE MEUS SINTOMAS DE DIARREIA ERA MA ALIMENTACAO ,AINDA NAO QUIS ME DAR ATESTADO DO DIA ,FALOU QUE ERA PRA EU PEGAR UMA DECLARACAO DE HORAS NA RECEPCAO ,COMO CE EU ESTIVESSE EM CONDICOES DE TRABALHAR ENFIM TIVE QUE VOLTAR NA SALA DELE E QUESTIONAR ,ELE FALOU QUE SE EU NAO MELHORASSE IA ME INTERNAR 🤡TUDO PRA NAO DAR UM ATESTADO MEDICO DOUTOR GELSON CRM 36.330;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-10-02T13:10:39;MUITO BEM ATENDIDO POR TODOS PRINCIPALMENTE PELO DR JEUSON ,EXCELENTE MEDICO;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-10-02T11:28:16;MUDOU A ESTRUTURA FISICA DO LOCAL,MAS ATENDIMENTO CONTINUA RUIM COMO SEMPRE.FUNCIONARIOS SEM IMPATIA NENHUMA LAMENTAVEL.;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-09-24T10:17:46;HORRIVEL DEMORA NO ATENDIMENTO NA ENTRADA DEMORA NO ATENDIMENTO AO MEDICO DEMORA PRA SER MEDICADA E FAZER EXAMES DEMORA PRA PEGAR RESULTADO E RETORNAR AO MEDICO MEDICO QUE VAI EMBORA SEM VC RETORNAR A ELE MEDICO QUE NAO QUER ATENDER VC PQ VC NAO PASSOU COM ELE AFFFF NAO ACONSELHO IR NESSE INFERNO  PREFERIA QUANDO ERA O PRONTO SOCORRO NORMAL PQ AGORA ESSA UPA  ANO POLITICO ESTA UMA BOSTA HORRIVEL NAO PERCAM SEU TEMPO NESSE LUGAR NAO;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-09-23T03:25:24;UPA NOVINHA, TUDO BEM ORGANIZADO E LIMPO. ATENDIMENTO CORDIAL E BONS PROFISSIONAIS. O ATENDIMENTO PARA MINHA IRMA (QUE EU ESTAVA ACOMPANHANDO) FOI BEM RAPIDO.;5
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-09-22T14:21:50;HOJE FUI LEVAR MINHA TIA QUE TEM DEFICIENCIA MENTAL E ESTA A MAIS DE 14 DIAS COM TOSSE COMECOU COM CORIZA, DOR NO PEITO, GARGANTA E DOR DE CABECA. O MEDICO NEM OLHOU PARA A CARA DELA, NEM ESCUTOU O PULMAO. MANDOU ELA TOMAR DIPIRONA COM DECADRON, QUANDO RESOLVI VOLTAR E QUESTIONAR SE ELE NAO IA BEM AO MENOS TIRAR UMA CHAPA, ELE DISSE QUE NAO A SATURACAO DELA ESTAVA BOA E NAO HAVIA NECESSIDADE. POUCO CASO COM O SER HUMANO. INFELIZMENTE SAO OS MEDICOS DE HOJE, NAO LIGAM PRA VIDA!;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-09-14T20:04:22;UM LIXO DE HOSPITAL;1
UPA 21 DE JUNHO;133;2.9;SAO PAULO;SAO PAULO;FREGUESIA DO O;AV. JOAO PAULO I, 421;02738-000;Google;2025-10-18T02:19:25;2024-09-13T16:14:36;SO ESROU DANDO 1 ESTRELA PORQUE NAO TEM OUTRO JEITO. MAS, TIRANDO A BOA EDUCACAO DE UMA OU DUAS PESSOAS DA RECEPCAO E DA MOCA DA FARMACIA, O RESTANTE E RUIM SIM. UMAS CARAS DE MAL HUMOR, PARECE QUW TA PIOR QUE NOS QUE VAMOS LA VUSCAR ATENDIMENTO MEDICO,  NAO SABE FALAR NADA, NAO TIRA AS NOSSAS DUVIDAS. NAO GOSTEI NADA, NADA, DESTA UNIDADE. SEM CONTAR DO SERVICO DA DENTISTA, CHEFUEI NA UNIDADE UMAS 08:00 HORAS, ELA FOI ME ATENDER MAIS DE 11:00 HORAS E ME DISSE QUE ELA NAO IRIA PARAR O ATENDIMENTO DA UPA PARA EXTRAIR O MEU DENTE, A ASSISTENTE DELA SEM POSTUEA NENHUMA, COM O CLULAR LIGADO O TEMPO TODO OUVINDO MUSICA NO VOLUME ALTO, UM ABSURDO! COM TUDI ISSO , NAO ACONSELHO NINGUEM A PASSAR POR LA,  PORQUE ME SENTI MALTRADA E HUMILHADA!;1
UPA 26 DE AGOSTO;209;2.6;SAO PAULO;SAO PAULO;VILA CARMOSINA;AV. MIGUEL IGNACIO CURI, 41;08295-005;Google;2025-10-18T02:19:38;2025-09-28T23:55:05;UPA SEM ADMINISTRACAO COLABORADORES SEM EDUCACAO... SEM RESPEITO... TRATAMENTO PESSIMO;1
UPA 26 DE AGOSTO;209;2.6;SAO PAULO;SAO PAULO;VILA CARMOSINA;AV. MIGUEL IGNACIO CURI, 41;08295-005;Google;2025-10-18T02:19:38;2025-09-25T13:15:04;LEVEI MINHA FILHA DE 5 ANOS, ANO PASSADO (2024) E FOMOS BEM ATENDIDOS POR TODOS OS PROFISSIONAIS E FOMOS ORIENTADOS DE COMO TRATA-LA EM CASA PELAS ENFERMEIRAS E A MEDICA PEDIATRICA.;5
UPA 26 DE AGOSTO;209;2.6;SAO PAULO;SAO PAULO;VILA CARMOSINA;AV. MIGUEL IGNACIO CURI, 41;08295-005;Google;2025-10-18T02:19:38;2025-09-17T21:07:03;MINHA NETA CHEGOU DE MADRUGADA EM ESTADO GRAVE. APOS UMA CIRURGIA DE AMIDALAS E EM CRISE DE ASMA. FOI MUITO BEM RECEBIDA E MEDICADA. AGORA JA ESTA BEM RECUPERADA E SE ALIMENTANDO. QUERO ESPRESSAR MINHA GRATIDAO.;5
