date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide
2024-01-15 06:00:00+00:00,22.8,7.0,151.0,3.9,45.0,1.3
2024-01-15 07:00:00+00:00,38.4,7.6,151.0,3.0,54.0,1.2
2024-01-15 08:00:00+00:00,102.2,10.3,149.0,1.5,65.0,0.9
2024-01-15 09:00:00+00:00,169.5,13.5,146.0,0.5,74.0,0.7
2024-01-15 10:00:00+00:00,197.9,15.0,143.0,0.1,78.0,0.6
2024-01-15 11:00:00+00:00,189.1,14.8,139.0,0.1,78.0,0.6
2024-01-15 12:00:00+00:00,170.0,14.6,142.0,0.5,77.0,0.6
2024-01-15 13:00:00+00:00,143.4,13.6,144.0,1.8,72.0,0.7
2024-01-15 14:00:00+00:00,122.0,13.4,148.0,3.5,66.0,0.8
2024-01-15 15:00:00+00:00,76.6,11.7,151.0,4.7,60.0,0.9
2024-01-15 16:00:00+00:00,66.6,11.0,153.0,4.9,56.0,0.9
2024-01-15 17:00:00+00:00,67.5,10.8,155.0,4.5,52.0,0.8
2024-01-15 18:00:00+00:00,75.4,11.1,156.0,4.1,49.0,0.7
2024-01-15 19:00:00+00:00,69.8,10.9,157.0,3.8,47.0,0.6
2024-01-15 20:00:00+00:00,44.9,9.7,158.0,3.6,45.0,0.5
2024-01-15 21:00:00+00:00,33.6,8.7,158.0,3.4,44.0,0.6
2024-01-15 22:00:00+00:00,29.8,8.1,157.0,3.3,41.0,0.1
2024-01-15 23:00:00+00:00,23.7,7.5,156.0,3.3,39.0,0.0
2024-01-16 00:00:00+00:00,50.1,12.1,158.0,4.4,38.0,2.3
2024-01-16 01:00:00+00:00,172.8,29.5,161.0,5.0,43.0,8.8
2024-01-16 02:00:00+00:00,357.6,56.5,166.0,5.9,51.0,18.0
2024-01-16 03:00:00+00:00,434.9,74.0,171.0,6.3,60.0,26.5
2024-01-16 04:00:00+00:00,398.6,78.0,176.0,6.0,69.0,33.6
2024-01-16 05:00:00+00:00,380.0,77.3,180.0,5.3,79.0,40.0
2024-01-16 06:00:00+00:00,400.5,74.7,184.0,4.4,89.0,43.9
2024-01-16 07:00:00+00:00,375.3,66.8,186.0,3.3,100.0,44.1
2024-01-16 08:00:00+00:00,355.8,59.6,186.0,2.0,111.0,41.8
2024-01-16 09:00:00+00:00,347.4,53.6,186.0,1.1,117.0,38.7
2024-01-16 10:00:00+00:00,343.7,48.7,184.0,0.6,116.0,34.6
2024-01-16 11:00:00+00:00,336.2,45.4,182.0,0.4,111.0,29.6
2024-01-16 12:00:00+00:00,344.6,42.5,194.0,0.6,100.0,26.8
2024-01-16 13:00:00+00:00,336.2,41.4,196.0,1.3,94.0,25.8
2024-01-16 14:00:00+00:00,342.7,43.1,198.0,2.2,86.0,24.4
2024-01-16 15:00:00+00:00,298.0,45.8,199.0,2.9,79.0,22.7
2024-01-16 16:00:00+00:00,285.0,48.1,197.0,3.1,75.0,20.8
2024-01-16 17:00:00+00:00,326.0,54.4,194.0,3.0,72.0,18.7
2024-01-16 18:00:00+00:00,392.1,62.6,190.0,2.9,71.0,16.6
2024-01-16 19:00:00+00:00,435.9,68.5,185.0,2.8,71.0,14.5
2024-01-16 20:00:00+00:00,421.9,68.7,179.0,2.6,72.0,12.6
2024-01-16 21:00:00+00:00,379.0,64.7,175.0,2.5,73.0,11.2
2024-01-16 22:00:00+00:00,340.9,60.5,173.0,2.3,74.0,10.8
2024-01-16 23:00:00+00:00,308.3,57.0,172.0,2.2,74.0,11.1
2024-01-17 00:00:00+00:00,256.1,50.3,170.0,2.3,73.0,11.4
2024-01-17 01:00:00+00:00,237.0,47.5,169.0,2.4,71.0,11.6
2024-01-17 02:00:00+00:00,214.7,45.1,168.0,2.6,69.0,11.9
2024-01-17 03:00:00+00:00,196.5,43.0,167.0,2.8,69.0,12.4
2024-01-17 04:00:00+00:00,182.5,41.2,168.0,3.0,73.0,13.6
2024-01-17 05:00:00+00:00,180.7,39.8,169.0,3.3,79.0,15.0
2024-01-17 06:00:00+00:00,223.1,38.8,169.0,3.2,85.0,15.2
2024-01-17 07:00:00+00:00,243.1,35.6,167.0,2.6,92.0,13.2
2024-01-17 08:00:00+00:00,250.5,31.4,164.0,1.7,100.0,10.1
2024-01-17 09:00:00+00:00,264.5,28.7,161.0,1.0,105.0,7.5
2024-01-17 10:00:00+00:00,268.2,27.4,159.0,0.6,106.0,6.2
2024-01-17 11:00:00+00:00,263.6,26.3,158.0,0.4,104.0,5.5
2024-01-17 12:00:00+00:00,265.4,26.3,163.0,0.7,106.0,5.4
2024-01-17 13:00:00+00:00,256.1,25.3,163.0,1.3,101.0,4.8
2024-01-17 14:00:00+00:00,250.5,24.7,163.0,2.1,93.0,4.0
2024-01-17 15:00:00+00:00,217.0,24.7,163.0,2.7,86.0,3.4
2024-01-17 16:00:00+00:00,186.7,23.0,163.0,3.0,81.0,3.1
2024-01-17 17:00:00+00:00,174.2,22.4,163.0,3.1,76.0,2.9
2024-01-17 18:00:00+00:00,163.0,22.4,163.0,3.2,72.0,2.7
2024-01-17 19:00:00+00:00,146.2,22.4,163.0,3.5,69.0,2.6
2024-01-17 20:00:00+00:00,133.2,22.7,164.0,3.9,66.0,2.5
2024-01-17 21:00:00+00:00,134.1,23.5,164.0,4.0,64.0,2.4
2024-01-17 22:00:00+00:00,139.2,24.3,163.0,3.7,63.0,2.3
2024-01-17 23:00:00+00:00,145.8,25.0,162.0,3.3,62.0,2.2
2024-01-18 00:00:00+00:00,168.1,27.4,161.0,2.6,61.0,2.0
2024-01-18 01:00:00+00:00,192.8,28.3,161.0,2.6,60.0,2.0
2024-01-18 02:00:00+00:00,193.2,28.6,160.0,2.7,59.0,2.0
2024-01-18 03:00:00+00:00,199.3,28.9,161.0,2.7,60.0,2.3
2024-01-18 04:00:00+00:00,198.8,29.0,164.0,2.7,64.0,3.0
2024-01-18 05:00:00+00:00,209.5,29.4,168.0,2.6,70.0,3.9
2024-01-18 06:00:00+00:00,244.0,28.8,171.0,2.4,77.0,4.6
2024-01-18 07:00:00+00:00,232.4,26.9,171.0,1.9,85.0,5.0
2024-01-18 08:00:00+00:00,210.9,25.7,169.0,1.3,93.0,5.3
2024-01-18 09:00:00+00:00,190.0,24.6,167.0,0.8,99.0,5.5
2024-01-18 10:00:00+00:00,171.8,23.5,165.0,0.6,102.0,5.6
2024-01-18 11:00:00+00:00,160.2,22.7,164.0,0.5,104.0,5.6
2024-01-18 12:00:00+00:00,146.2,21.1,165.0,0.7,103.0,5.7
2024-01-18 13:00:00+00:00,159.3,21.6,165.0,1.4,99.0,5.9
2024-01-18 14:00:00+00:00,179.3,22.9,165.0,2.3,94.0,6.3
2024-01-18 15:00:00+00:00,197.0,25.9,165.0,3.2,89.0,6.8
2024-01-18 16:00:00+00:00,216.5,29.0,165.0,3.9,83.0,7.5
2024-01-18 17:00:00+00:00,270.1,36.0,164.0,4.6,78.0,8.4
2024-01-18 18:00:00+00:00,261.7,40.0,164.0,5.2,72.0,9.3
2024-01-18 19:00:00+00:00,215.1,40.4,165.0,5.7,67.0,10.0
2024-01-18 20:00:00+00:00,175.1,39.9,167.0,6.2,62.0,10.6
2024-01-18 21:00:00+00:00,151.8,39.3,169.0,6.7,57.0,11.6
2024-01-18 22:00:00+00:00,143.0,39.3,170.0,7.0,52.0,12.9
2024-01-18 23:00:00+00:00,136.9,38.9,171.0,7.3,48.0,14.5
2024-01-19 00:00:00+00:00,124.8,36.7,172.0,7.9,41.0,15.2
2024-01-19 01:00:00+00:00,133.2,36.8,175.0,9.0,39.0,18.4
2024-01-19 02:00:00+00:00,138.3,36.6,179.0,10.5,37.0,22.9
2024-01-19 03:00:00+00:00,133.6,34.9,182.0,11.7,38.0,27.5
2024-01-19 04:00:00+00:00,121.1,31.7,185.0,12.4,44.0,32.9
2024-01-19 05:00:00+00:00,107.3,27.1,186.0,12.8,53.0,38.3
2024-01-19 06:00:00+00:00,116.6,21.0,185.0,12.3,63.0,40.0
2024-01-19 07:00:00+00:00,152.3,16.0,177.0,10.2,74.0,35.0
2024-01-19 08:00:00+00:00,202.6,17.3,166.0,7.2,85.0,26.3
2024-01-19 09:00:00+00:00,244.0,21.4,158.0,5.0,94.0,19.3
2024-01-19 10:00:00+00:00,266.4,25.0,156.0,4.1,100.0,16.4
2024-01-19 11:00:00+00:00,274.7,27.4,156.0,3.9,102.0,15.2
2024-01-19 12:00:00+00:00,244.9,26.4,164.0,5.2,102.0,17.5
2024-01-19 13:00:00+00:00,253.3,27.5,165.0,6.6,97.0,16.5
2024-01-19 14:00:00+00:00,253.3,28.1,167.0,8.4,89.0,15.1
2024-01-19 15:00:00+00:00,203.5,27.6,168.0,9.6,82.0,13.5
2024-01-19 16:00:00+00:00,171.4,25.7,168.0,9.4,76.0,11.5
2024-01-19 17:00:00+00:00,152.3,24.1,167.0,8.5,70.0,9.4
2024-01-19 18:00:00+00:00,132.7,22.2,166.0,7.6,66.0,7.7
2024-01-19 19:00:00+00:00,117.8,20.5,165.0,7.1,64.0,6.7
2024-01-19 20:00:00+00:00,109.4,19.3,164.0,6.7,63.0,6.2
2024-01-19 21:00:00+00:00,102.9,18.4,163.0,6.3,62.0,6.0
2024-01-19 22:00:00+00:00,100.1,17.8,161.0,5.7,61.0,6.1
2024-01-19 23:00:00+00:00,100.4,17.4,159.0,5.1,59.0,6.4
2024-01-20 00:00:00+00:00,103.1,17.6,156.0,4.8,58.0,6.1
2024-01-20 01:00:00+00:00,105.2,17.4,156.0,5.1,57.0,6.7
2024-01-20 02:00:00+00:00,105.5,17.2,157.0,5.4,55.0,7.6
2024-01-20 03:00:00+00:00,108.3,17.2,158.0,5.7,55.0,8.4
2024-01-20 04:00:00+00:00,112.2,17.4,161.0,6.0,57.0,9.1
2024-01-20 05:00:00+00:00,115.3,17.7,164.0,6.2,60.0,9.6
2024-01-20 06:00:00+00:00,172.3,18.6,165.0,5.8,65.0,9.4
2024-01-20 07:00:00+00:00,190.0,17.8,160.0,4.4,72.0,7.9
2024-01-20 08:00:00+00:00,183.0,16.6,153.0,2.5,81.0,5.7
2024-01-20 09:00:00+00:00,172.8,16.3,147.0,1.1,88.0,4.2
2024-01-20 10:00:00+00:00,167.2,16.7,146.0,0.6,93.0,3.9
2024-01-20 11:00:00+00:00,163.9,17.3,147.0,0.5,97.0,4.2
2024-01-20 12:00:00+00:00,147.1,15.8,156.0,1.0,100.0,5.6
2024-01-20 13:00:00+00:00,144.4,16.4,158.0,2.2,97.0,6.4
2024-01-20 14:00:00+00:00,139.2,16.8,161.0,3.8,93.0,7.5
2024-01-20 15:00:00+00:00,112.0,16.6,164.0,5.3,88.0,8.4
2024-01-20 16:00:00+00:00,94.8,16.1,166.0,6.6,83.0,8.8
2024-01-20 17:00:00+00:00,87.1,15.8,167.0,7.8,78.0,8.9
2024-01-20 18:00:00+00:00,84.8,15.5,168.0,8.6,74.0,9.0
2024-01-20 19:00:00+00:00,83.1,15.4,168.0,8.8,72.0,9.1
2024-01-20 20:00:00+00:00,80.1,15.1,167.0,8.5,72.0,9.1
2024-01-20 21:00:00+00:00,76.6,14.7,165.0,7.9,71.0,9.1
2024-01-20 22:00:00+00:00,72.6,14.3,162.0,6.8,70.0,9.1
2024-01-20 23:00:00+00:00,68.2,13.8,159.0,5.5,69.0,9.0
2024-01-21 00:00:00+00:00,68.5,13.3,157.0,4.7,68.0,8.1
2024-01-21 01:00:00+00:00,69.2,13.2,156.0,4.7,66.0,8.3
2024-01-21 02:00:00+00:00,68.0,13.0,155.0,4.6,64.0,8.5
2024-01-21 03:00:00+00:00,68.0,12.9,155.0,4.6,63.0,8.6
2024-01-21 04:00:00+00:00,69.8,13.0,157.0,4.7,64.0,8.7
2024-01-21 05:00:00+00:00,75.0,13.3,161.0,4.9,67.0,8.7
2024-01-21 06:00:00+00:00,128.5,14.8,162.0,4.6,71.0,8.3
2024-01-21 07:00:00+00:00,171.8,16.9,158.0,3.5,79.0,7.1
2024-01-21 08:00:00+00:00,175.1,17.1,152.0,1.9,88.0,5.4
2024-01-21 09:00:00+00:00,166.2,16.7,148.0,0.8,95.0,4.1
2024-01-21 10:00:00+00:00,154.6,16.4,147.0,0.3,99.0,3.6
2024-01-21 11:00:00+00:00,147.6,16.8,148.0,0.3,101.0,3.6
2024-01-21 12:00:00+00:00,115.0,13.7,155.0,0.6,102.0,3.3
2024-01-21 13:00:00+00:00,114.8,14.1,158.0,1.5,98.0,3.5
2024-01-21 14:00:00+00:00,109.7,14.4,162.0,2.9,92.0,3.8
2024-01-21 15:00:00+00:00,84.5,14.4,165.0,4.0,86.0,4.0
2024-01-21 16:00:00+00:00,75.2,14.7,167.0,4.8,81.0,4.2
2024-01-21 17:00:00+00:00,71.0,14.9,168.0,5.3,77.0,4.4
2024-01-21 18:00:00+00:00,67.8,15.0,169.0,5.8,73.0,4.5
2024-01-21 19:00:00+00:00,65.7,14.9,170.0,6.2,70.0,4.3
2024-01-21 20:00:00+00:00,64.0,14.7,170.0,6.6,67.0,4.0
2024-01-21 21:00:00+00:00,61.9,14.5,170.0,6.6,64.0,3.7
2024-01-21 22:00:00+00:00,59.6,14.2,169.0,6.1,61.0,3.3
2024-01-21 23:00:00+00:00,57.4,13.9,167.0,5.3,58.0,3.0
2024-01-22 00:00:00+00:00,55.4,13.3,162.0,4.6,54.0,2.4
2024-01-22 01:00:00+00:00,56.2,13.2,161.0,4.5,53.0,2.4
2024-01-22 02:00:00+00:00,55.4,13.2,160.0,4.3,52.0,2.4
2024-01-22 03:00:00+00:00,54.6,13.1,160.0,4.2,52.0,2.5
2024-01-22 04:00:00+00:00,54.7,13.3,164.0,4.4,52.0,2.8
2024-01-22 05:00:00+00:00,56.0,13.6,169.0,4.6,54.0,3.2
2024-01-22 06:00:00+00:00,72.4,14.2,172.0,4.4,58.0,3.5
2024-01-22 07:00:00+00:00,101.0,15.0,171.0,3.3,69.0,3.5
2024-01-22 08:00:00+00:00,177.4,18.2,168.0,1.7,82.0,3.4
2024-01-22 09:00:00+00:00,234.7,21.8,166.0,0.5,92.0,3.3
2024-01-22 10:00:00+00:00,255.2,23.9,165.0,0.1,95.0,3.3
2024-01-22 11:00:00+00:00,252.4,24.4,164.0,0.1,94.0,3.5
2024-01-22 12:00:00+00:00,218.4,23.3,177.0,0.4,92.0,3.7
2024-01-22 13:00:00+00:00,209.1,22.8,178.0,1.3,88.0,3.8
2024-01-22 14:00:00+00:00,198.8,22.4,180.0,2.7,83.0,4.0
2024-01-22 15:00:00+00:00,135.0,21.2,181.0,3.7,78.0,4.2
2024-01-22 16:00:00+00:00,101.3,19.0,181.0,4.2,74.0,4.4
2024-01-22 17:00:00+00:00,87.5,17.8,181.0,4.4,69.0,4.6
2024-01-22 18:00:00+00:00,77.8,16.8,181.0,4.5,66.0,4.9
2024-01-22 19:00:00+00:00,68.5,15.9,180.0,4.5,64.0,5.2
2024-01-22 20:00:00+00:00,60.1,15.2,179.0,4.3,62.0,5.6
2024-01-22 21:00:00+00:00,53.1,14.5,177.0,4.0,61.0,5.8
2024-01-22 22:00:00+00:00,47.5,13.9,174.0,3.5,60.0,5.9
2024-01-22 23:00:00+00:00,43.5,13.4,171.0,2.8,59.0,5.8
2024-01-23 00:00:00+00:00,39.2,13.2,169.0,2.5,58.0,5.9
2024-01-23 01:00:00+00:00,39.0,13.1,168.0,2.3,57.0,5.9
2024-01-23 02:00:00+00:00,39.0,13.2,166.0,2.1,56.0,6.0
2024-01-23 03:00:00+00:00,40.3,13.4,166.0,2.2,56.0,6.1
2024-01-23 04:00:00+00:00,41.7,13.7,170.0,2.9,55.0,6.4
2024-01-23 05:00:00+00:00,44.4,14.2,176.0,3.9,55.0,6.8
2024-01-23 06:00:00+00:00,56.3,15.4,179.0,4.2,58.0,7.1
2024-01-23 07:00:00+00:00,106.9,19.5,176.0,3.3,68.0,7.3
2024-01-23 08:00:00+00:00,189.5,24.3,169.0,1.7,82.0,7.4
2024-01-23 09:00:00+00:00,239.3,26.7,164.0,0.5,91.0,7.3
2024-01-23 10:00:00+00:00,257.0,27.4,161.0,0.1,93.0,6.9
2024-01-23 11:00:00+00:00,264.5,28.1,159.0,0.1,91.0,6.4
2024-01-23 12:00:00+00:00,236.6,26.2,162.0,0.5,88.0,5.9
2024-01-23 13:00:00+00:00,215.6,25.6,164.0,1.6,84.0,5.8
2024-01-23 14:00:00+00:00,195.6,25.6,167.0,3.1,78.0,5.7
2024-01-23 15:00:00+00:00,129.9,24.3,169.0,4.2,72.0,5.6
2024-01-23 16:00:00+00:00,106.9,23.0,170.0,4.6,68.0,5.6
2024-01-23 17:00:00+00:00,95.5,22.0,170.0,4.7,63.0,5.6
2024-01-23 18:00:00+00:00,88.5,21.2,169.0,4.6,60.0,5.5
2024-01-23 19:00:00+00:00,82.7,20.5,168.0,4.5,57.0,5.4
2024-01-23 20:00:00+00:00,79.4,19.9,166.0,4.2,55.0,5.2
2024-01-23 21:00:00+00:00,75.7,19.3,164.0,3.8,53.0,5.0
2024-01-23 22:00:00+00:00,76.4,18.7,162.0,3.2,52.0,4.8
2024-01-23 23:00:00+00:00,85.2,18.7,159.0,2.4,51.0,4.6
2024-01-24 00:00:00+00:00,60.5,16.8,156.0,2.0,48.0,4.3
2024-01-24 01:00:00+00:00,54.5,15.9,154.0,1.9,46.0,4.1
2024-01-24 02:00:00+00:00,43.7,14.6,152.0,1.9,44.0,3.8
2024-01-24 03:00:00+00:00,41.2,13.6,152.0,2.1,42.0,3.6
2024-01-24 04:00:00+00:00,64.7,14.2,157.0,3.0,40.0,3.7
2024-01-24 05:00:00+00:00,67.5,14.6,165.0,4.2,40.0,3.9
2024-01-24 06:00:00+00:00,46.9,13.7,169.0,4.7,43.0,4.0
2024-01-24 07:00:00+00:00,56.8,14.6,165.0,3.7,54.0,3.8
2024-01-24 08:00:00+00:00,84.5,15.8,158.0,1.9,69.0,3.6
2024-01-24 09:00:00+00:00,112.0,17.0,152.0,0.6,80.0,3.3
2024-01-24 10:00:00+00:00,143.9,19.0,149.0,0.0,83.0,3.1
2024-01-24 11:00:00+00:00,164.4,21.2,147.0,0.0,83.0,2.8
2024-01-24 12:00:00+00:00,186.7,23.5,145.0,0.4,79.0,2.7
2024-01-24 13:00:00+00:00,177.4,24.3,150.0,2.7,74.0,2.9
2024-01-24 14:00:00+00:00,162.1,24.6,157.0,5.8,67.0,3.1
2024-01-24 15:00:00+00:00,115.9,23.6,163.0,8.5,60.0,3.2
2024-01-24 16:00:00+00:00,88.7,22.2,168.0,10.5,54.0,3.2
2024-01-24 17:00:00+00:00,73.3,20.4,171.0,12.0,49.0,3.2
2024-01-24 18:00:00+00:00,64.5,18.6,172.0,12.5,45.0,3.1
2024-01-24 19:00:00+00:00,57.4,16.4,168.0,11.4,44.0,2.9
2024-01-24 20:00:00+00:00,53.7,14.7,161.0,9.2,44.0,2.6
2024-01-24 21:00:00+00:00,55.3,13.8,154.0,7.2,44.0,2.4
2024-01-24 22:00:00+00:00,53.7,13.2,149.0,5.7,43.0,2.2
2024-01-24 23:00:00+00:00,49.0,12.6,144.0,4.5,42.0,2.0
2024-01-25 00:00:00+00:00,39.8,10.8,136.0,3.6,42.0,1.9
2024-01-25 01:00:00+00:00,38.4,10.4,134.0,3.5,42.0,1.8
2024-01-25 02:00:00+00:00,37.6,10.2,132.0,3.4,41.0,1.8
2024-01-25 03:00:00+00:00,38.9,10.3,133.0,3.6,41.0,1.9
2024-01-25 04:00:00+00:00,42.1,11.1,139.0,4.7,39.0,2.3
2024-01-25 05:00:00+00:00,46.9,12.6,147.0,6.0,38.0,2.9
2024-01-25 06:00:00+00:00,60.3,14.2,152.0,6.5,41.0,3.3
2024-01-25 07:00:00+00:00,81.7,16.2,149.0,5.2,54.0,3.2
2024-01-25 08:00:00+00:00,82.0,15.1,142.0,2.9,71.0,2.9
2024-01-25 09:00:00+00:00,75.0,12.8,137.0,1.2,84.0,2.5
2024-01-25 10:00:00+00:00,93.4,13.0,135.0,0.5,89.0,2.1
2024-01-25 11:00:00+00:00,122.9,14.6,133.0,0.2,89.0,1.6
2024-01-25 12:00:00+00:00,108.7,14.5,143.0,0.5,86.0,1.4
2024-01-25 13:00:00+00:00,130.4,15.4,143.0,1.3,83.0,1.4
2024-01-25 14:00:00+00:00,163.4,16.8,144.0,2.4,78.0,1.5
2024-01-25 15:00:00+00:00,190.0,20.3,144.0,3.2,73.0,1.5
2024-01-25 16:00:00+00:00,220.3,22.5,143.0,3.4,69.0,1.6
2024-01-25 17:00:00+00:00,195.6,21.5,141.0,3.2,65.0,1.6
2024-01-25 18:00:00+00:00,110.8,16.1,140.0,3.1,61.0,1.7
2024-01-25 19:00:00+00:00,57.9,11.5,140.0,3.3,57.0,1.8
2024-01-25 20:00:00+00:00,33.2,8.8,140.0,3.5,54.0,1.9
2024-01-25 21:00:00+00:00,19.2,7.0,140.0,3.5,52.0,1.9
2024-01-25 22:00:00+00:00,11.7,5.6,138.0,3.0,52.0,1.9
2024-01-25 23:00:00+00:00,9.2,4.8,136.0,2.3,53.0,1.9
2024-01-26 00:00:00+00:00,20.4,5.0,133.0,1.4,57.0,1.7
2024-01-26 01:00:00+00:00,25.2,5.0,132.0,1.2,58.0,1.6
2024-01-26 02:00:00+00:00,36.6,5.6,130.0,1.0,60.0,1.5
2024-01-26 03:00:00+00:00,54.1,6.6,130.0,1.1,61.0,1.4
2024-01-26 04:00:00+00:00,53.6,6.8,132.0,1.8,61.0,1.5
2024-01-26 05:00:00+00:00,27.7,5.4,136.0,2.7,60.0,1.6
2024-01-26 06:00:00+00:00,17.2,4.5,138.0,3.1,62.0,1.6
2024-01-26 07:00:00+00:00,49.2,5.6,136.0,2.5,69.0,1.4
2024-01-26 08:00:00+00:00,136.9,9.5,133.0,1.5,77.0,1.1
2024-01-26 09:00:00+00:00,211.4,13.4,130.0,0.7,84.0,1.0
2024-01-26 10:00:00+00:00,230.5,14.8,128.0,0.3,87.0,1.0
2024-01-26 11:00:00+00:00,223.5,15.1,127.0,0.2,87.0,1.1
2024-01-26 12:00:00+00:00,214.7,15.2,128.0,0.5,86.0,0.8
2024-01-26 13:00:00+00:00,197.0,15.7,131.0,1.5,82.0,1.5
2024-01-26 14:00:00+00:00,163.0,17.3,135.0,3.1,75.0,2.5
2024-01-26 15:00:00+00:00,110.8,17.5,139.0,4.8,68.0,3.2
2024-01-26 16:00:00+00:00,75.0,15.7,144.0,7.1,59.0,3.5
2024-01-26 17:00:00+00:00,52.9,14.1,150.0,9.7,50.0,3.5
2024-01-26 18:00:00+00:00,79.6,20.3,154.0,11.1,44.0,3.5
2024-01-26 19:00:00+00:00,235.6,43.0,157.0,10.6,44.0,3.5
2024-01-26 20:00:00+00:00,324.1,59.6,158.0,8.9,48.0,3.5
2024-01-26 21:00:00+00:00,321.3,64.5,159.0,7.2,51.0,3.4
2024-01-26 22:00:00+00:00,281.3,63.6,158.0,5.8,53.0,3.4
2024-01-26 23:00:00+00:00,242.1,61.2,157.0,4.5,55.0,3.3
2024-01-27 00:00:00+00:00,198.8,51.6,155.0,5.6,48.0,3.0
2024-01-27 01:00:00+00:00,187.7,50.6,153.0,5.2,47.0,2.8
2024-01-27 02:00:00+00:00,168.1,48.2,151.0,4.7,45.0,2.5
2024-01-27 03:00:00+00:00,153.2,45.2,150.0,4.3,45.0,2.3
2024-01-27 04:00:00+00:00,143.0,42.1,151.0,3.9,48.0,2.2
2024-01-27 05:00:00+00:00,155.1,41.1,153.0,3.6,53.0,2.2
2024-01-27 06:00:00+00:00,289.6,48.4,154.0,3.5,59.0,2.9
2024-01-27 07:00:00+00:00,325.0,48.1,152.0,3.7,66.0,5.3
2024-01-27 08:00:00+00:00,317.6,45.3,149.0,4.2,73.0,8.3
2024-01-27 09:00:00+00:00,302.7,42.5,146.0,4.3,79.0,10.2
2024-01-27 10:00:00+00:00,274.7,39.0,144.0,3.7,84.0,9.7
2024-01-27 11:00:00+00:00,246.8,35.5,142.0,2.9,87.0,8.1
2024-01-27 12:00:00+00:00,195.6,29.3,144.0,0.9,92.0,3.8
2024-01-27 13:00:00+00:00,173.7,26.3,144.0,1.2,89.0,2.9
2024-01-27 14:00:00+00:00,156.9,24.4,143.0,1.8,84.0,1.7
2024-01-27 15:00:00+00:00,122.9,23.3,144.0,2.8,78.0,1.3
2024-01-27 16:00:00+00:00,95.9,22.6,147.0,4.5,71.0,2.0
2024-01-27 17:00:00+00:00,84.1,22.4,151.0,6.6,64.0,3.5
2024-01-27 18:00:00+00:00,81.5,22.7,156.0,8.8,57.0,5.8
2024-01-27 19:00:00+00:00,81.5,23.1,161.0,11.0,52.0,9.3
2024-01-27 20:00:00+00:00,87.3,23.7,166.0,13.2,48.0,13.7
2024-01-27 21:00:00+00:00,92.4,24.2,171.0,15.0,44.0,17.8
2024-01-27 22:00:00+00:00,94.3,24.4,176.0,16.3,40.0,21.3
2024-01-27 23:00:00+00:00,95.2,24.4,180.0,17.2,37.0,24.5
2024-01-28 00:00:00+00:00,84.3,23.5,190.0,19.1,32.0,27.4
2024-01-28 01:00:00+00:00,85.9,23.2,193.0,19.8,30.0,28.7
2024-01-28 02:00:00+00:00,87.1,22.9,197.0,20.7,28.0,30.4
2024-01-28 03:00:00+00:00,89.9,22.8,199.0,20.2,29.0,30.7
2024-01-28 04:00:00+00:00,94.3,22.6,197.0,17.3,36.0,29.0
2024-01-28 05:00:00+00:00,100.1,22.8,192.0,13.1,47.0,25.9
2024-01-28 06:00:00+00:00,136.9,22.2,185.0,9.2,58.0,22.1
2024-01-28 07:00:00+00:00,149.0,21.4,175.0,6.1,70.0,17.0
2024-01-28 08:00:00+00:00,156.9,21.2,164.0,3.3,83.0,11.2
2024-01-28 09:00:00+00:00,168.1,22.1,155.0,1.4,93.0,7.1
2024-01-28 10:00:00+00:00,183.0,23.9,151.0,0.6,99.0,6.2
2024-01-28 11:00:00+00:00,190.9,25.3,150.0,0.5,103.0,7.1
2024-01-28 12:00:00+00:00,184.9,25.2,162.0,1.0,107.0,8.5
2024-01-28 13:00:00+00:00,189.5,25.8,163.0,1.6,104.0,7.9
2024-01-28 14:00:00+00:00,186.3,26.1,164.0,2.3,100.0,7.2
2024-01-28 15:00:00+00:00,160.7,26.3,165.0,2.9,96.0,6.7
2024-01-28 16:00:00+00:00,138.8,25.6,166.0,3.1,92.0,6.6
2024-01-28 17:00:00+00:00,143.4,26.0,166.0,3.2,87.0,6.8
2024-01-28 18:00:00+00:00,147.6,26.6,166.0,3.1,84.0,7.2
2024-01-28 19:00:00+00:00,144.4,26.9,166.0,2.8,84.0,7.8
2024-01-28 20:00:00+00:00,132.2,26.2,166.0,2.3,86.0,8.6
2024-01-28 21:00:00+00:00,111.8,24.6,166.0,1.8,87.0,9.2
2024-01-28 22:00:00+00:00,89.9,22.6,165.0,1.5,86.0,9.3
2024-01-28 23:00:00+00:00,75.7,21.2,164.0,1.2,84.0,9.2
2024-01-29 00:00:00+00:00,89.6,22.2,164.0,0.9,84.0,9.4
2024-01-29 01:00:00+00:00,95.9,22.2,165.0,0.9,81.0,9.4
2024-01-29 02:00:00+00:00,114.3,23.1,166.0,0.9,77.0,9.3
2024-01-29 03:00:00+00:00,129.0,23.6,168.0,1.1,74.0,9.0
2024-01-29 04:00:00+00:00,142.0,24.0,170.0,1.6,71.0,8.3
2024-01-29 05:00:00+00:00,137.8,23.6,173.0,2.1,68.0,7.4
2024-01-29 06:00:00+00:00,156.9,23.4,174.0,2.4,69.0,6.5
2024-01-29 07:00:00+00:00,196.0,24.6,172.0,2.0,76.0,5.4
2024-01-29 08:00:00+00:00,272.9,27.8,168.0,1.3,87.0,4.3
2024-01-29 09:00:00+00:00,343.7,31.4,164.0,0.7,96.0,3.5
