id_camera,data_hora,qtd_pessoas,fk_upa
694,"2025-04-27 06:49:36",42,3
695,"2025-04-27 06:54:36",40,3
696,"2025-04-27 06:59:36",39,3
697,"2025-04-27 07:04:36",37,3
698,"2025-04-27 07:09:36",35,3
699,"2025-04-27 07:14:36",NULL,3
700,"2025-04-27 07:19:36",37,3
701,"2025-04-27 07:24:36",39,3
702,"2025-04-27 07:29:36",42,3
703,"2025-04-27 07:34:36",NULL,3
704,"2025-04-27 07:39:36",40,3
705,"2025-04-27 07:44:36",44,3
706,"2025-04-27 07:49:36",NULL,3
707,"2025-04-27 07:54:36",48,3
708,"2025-04-27 07:59:36",46,3
709,"2025-04-27 08:04:36",48,3
710,"2025-04-27 08:09:36",50,3
711,"2025-04-27 08:14:36",51,3
712,"2025-04-27 08:19:36",52,3
713,"2025-04-27 08:24:36",53,3
714,"2025-04-27 08:29:36",56,3
715,"2025-04-27 08:34:36",61,3
716,"2025-04-27 08:39:36",60,3
717,"2025-04-27 08:44:36",58,3
718,"2025-04-27 08:49:36",NULL,3
719,"2025-04-27 08:54:36",61,3
720,"2025-04-27 08:59:36",64,3
721,"2025-04-27 09:04:36",64,3
722,"2025-04-27 09:09:36",NULL,3
723,"2025-04-27 09:14:36",59,3
724,"2025-04-27 09:19:36",61,3
725,"2025-04-27 09:24:36",60,3
726,"2025-04-27 09:29:36",56,3
727,"2025-04-27 09:34:36",58,3
728,"2025-04-27 09:39:36",57,3
729,"2025-04-27 09:44:36",59,3
730,"2025-04-27 09:49:36",58,3
731,"2025-04-27 09:54:36",53,3
732,"2025-04-27 09:59:36",56,3
733,"2025-04-27 10:04:36",57,3
734,"2025-04-27 10:09:36",57,3
735,"2025-04-27 10:14:36",55,3
736,"2025-04-27 10:19:36",52,3
737,"2025-04-27 10:24:36",51,3
738,"2025-04-27 10:29:36",49,3
739,"2025-04-27 10:34:36",52,3
740,"2025-04-27 10:39:36",50,3
741,"2025-04-27 10:44:36",47,3
742,"2025-04-27 10:49:36",48,3
743,"2025-04-27 10:54:36",46,3
744,"2025-04-27 10:59:36",43,3
745,"2025-04-27 11:04:36",43,3
746,"2025-04-27 11:09:36",43,3
747,"2025-04-27 11:14:36",NULL,3
748,"2025-04-27 11:19:36",NULL,3
749,"2025-04-27 11:24:36",NULL,3
750,"2025-04-27 11:29:36",42,3
751,"2025-04-27 11:34:36",NULL,3
752,"2025-04-27 11:39:36",44,3
753,"2025-04-27 11:44:36",42,3
754,"2025-04-27 11:49:36",46,3
755,"2025-04-27 11:54:36",42,3
756,"2025-04-27 11:59:36",39,3
757,"2025-04-27 12:04:36",37,3
758,"2025-04-27 12:09:36",39,3
759,"2025-04-27 12:14:36",37,3
760,"2025-04-27 12:19:36",35,3
761,"2025-04-27 12:24:36",40,3
762,"2025-04-27 12:29:36",39,3
763,"2025-04-27 12:34:36",NULL,3
764,"2025-04-27 12:39:36",35,3
765,"2025-04-27 12:44:36",37,3
766,"2025-04-27 12:49:36",38,3
767,"2025-04-27 12:54:36",37,3
768,"2025-04-27 12:59:36",NULL,3
769,"2025-04-27 13:04:36",34,3
770,"2025-04-27 13:09:36",31,3
771,"2025-04-27 13:14:36",28,3
772,"2025-04-27 13:19:36",31,3
773,"2025-04-27 13:24:36",31,3
774,"2025-04-27 13:29:36",31,3
775,"2025-04-27 13:34:36",31,3
776,"2025-04-27 13:39:36",32,3
777,"2025-04-27 13:44:36",34,3
778,"2025-04-27 13:49:36",36,3
779,"2025-04-27 13:54:36",38,3
780,"2025-04-27 13:59:36",35,3
781,"2025-04-27 14:04:36",35,3
782,"2025-04-27 14:09:36",33,3
783,"2025-04-27 14:14:36",NULL,3
784,"2025-04-27 14:19:36",NULL,3
785,"2025-04-27 14:24:36",32,3
786,"2025-04-27 14:29:36",35,3
787,"2025-04-27 14:34:36",38,3
788,"2025-04-27 14:39:36",35,3
789,"2025-04-27 14:44:36",36,3
790,"2025-04-27 14:49:36",34,3
791,"2025-04-27 14:54:36",34,3
792,"2025-04-27 14:59:36",33,3
793,"2025-04-27 15:04:36",36,3
794,"2025-04-27 15:09:36",35,3
795,"2025-04-27 15:14:36",36,3
796,"2025-04-27 15:19:36",38,3
797,"2025-04-27 15:24:36",37,3
798,"2025-04-27 15:29:36",36,3
799,"2025-04-27 15:34:36",32,3
800,"2025-04-27 15:39:36",32,3
801,"2025-04-27 15:44:36",29,3
802,"2025-04-27 15:49:36",31,3
803,"2025-04-27 15:54:36",32,3
804,"2025-04-27 15:59:36",35,3
805,"2025-04-27 16:04:36",38,3
806,"2025-04-27 16:09:36",36,3
807,"2025-04-27 16:14:36",38,3
808,"2025-04-27 16:19:36",39,3
809,"2025-04-27 16:24:36",39,3
810,"2025-04-27 16:29:36",43,3
811,"2025-04-27 16:34:36",43,3
812,"2025-04-27 16:39:36",44,3
813,"2025-04-27 16:44:36",48,3
814,"2025-04-27 16:49:36",49,3
815,"2025-04-27 16:54:36",45,3
816,"2025-04-27 16:59:36",46,3
817,"2025-04-27 17:04:36",45,3
818,"2025-04-27 17:09:36",47,3
819,"2025-04-27 17:14:36",48,3
820,"2025-04-27 17:19:36",52,3
821,"2025-04-27 17:24:36",50,3
822,"2025-04-27 17:29:36",50,3
823,"2025-04-27 17:34:36",49,3
824,"2025-04-27 17:39:36",51,3
825,"2025-04-27 17:44:36",53,3
826,"2025-04-27 17:49:36",50,3
827,"2025-04-27 17:54:36",53,3
828,"2025-04-27 17:59:36",52,3
829,"2025-04-27 18:04:36",54,3
830,"2025-04-27 18:09:36",54,3
831,"2025-04-27 18:14:36",54,3
832,"2025-04-27 18:19:36",53,3
833,"2025-04-27 18:24:36",53,3
834,"2025-04-27 18:29:36",51,3
835,"2025-04-27 18:34:36",53,3
836,"2025-04-27 18:39:36",53,3
837,"2025-04-27 18:44:36",57,3
838,"2025-04-27 18:49:36",60,3
839,"2025-04-27 18:54:36",57,3
840,"2025-04-27 18:59:36",54,3
841,"2025-04-27 19:04:36",56,3
842,"2025-04-27 19:09:36",55,3
843,"2025-04-27 19:14:36",53,3
844,"2025-04-27 19:19:36",50,3
845,"2025-04-27 19:24:36",48,3
846,"2025-04-27 19:29:36",48,3
847,"2025-04-27 19:34:36",NULL,3
848,"2025-04-27 19:39:36",46,3
849,"2025-04-27 19:44:36",46,3
850,"2025-04-27 19:49:36",46,3
851,"2025-04-27 19:54:36",47,3
852,"2025-04-27 19:59:36",49,3
853,"2025-04-27 20:04:36",50,3
854,"2025-04-27 20:09:36",48,3
855,"2025-04-27 20:14:36",51,3
856,"2025-04-27 20:19:36",55,3
857,"2025-04-27 20:24:36",51,3
858,"2025-04-27 20:29:36",54,3
859,"2025-04-27 20:34:36",52,3
860,"2025-04-27 20:39:36",53,3
861,"2025-04-27 20:44:36",55,3
862,"2025-04-27 20:49:36",55,3
863,"2025-04-27 20:54:36",53,3
864,"2025-04-27 20:59:36",55,3
865,"2025-04-26 21:04:36",57,4
866,"2025-04-26 21:09:36",55,4
867,"2025-04-26 21:14:36",59,4
868,"2025-04-26 21:19:36",60,4
869,"2025-04-26 21:24:36",59,4
870,"2025-04-26 21:29:36",56,4
871,"2025-04-26 21:34:36",58,4
872,"2025-04-26 21:39:36",60,4
873,"2025-04-26 21:44:36",NULL,4
874,"2025-04-26 21:49:36",62,4
875,"2025-04-26 21:54:36",60,4
876,"2025-04-26 21:59:36",57,4
877,"2025-04-26 22:04:36",55,4
878,"2025-04-26 22:09:36",52,4
879,"2025-04-26 22:14:36",55,4
880,"2025-04-26 22:19:36",53,4
881,"2025-04-26 22:24:36",52,4
882,"2025-04-26 22:29:36",54,4
883,"2025-04-26 22:34:36",53,4
884,"2025-04-26 22:39:36",50,4
885,"2025-04-26 22:44:36",47,4
886,"2025-04-26 22:49:36",45,4
887,"2025-04-26 22:54:36",43,4
888,"2025-04-26 22:59:36",41,4
889,"2025-04-26 23:04:36",43,4
890,"2025-04-26 23:09:36",45,4
891,"2025-04-26 23:14:36",47,4
892,"2025-04-26 23:19:36",45,4
893,"2025-04-26 23:24:36",46,4
894,"2025-04-26 23:29:36",44,4
895,"2025-04-26 23:34:36",45,4
896,"2025-04-26 23:39:36",45,4
897,"2025-04-26 23:44:36",NULL,4
898,"2025-04-26 23:49:36",45,4
899,"2025-04-26 23:54:36",46,4
900,"2025-04-26 23:59:36",43,4
901,"2025-04-27 00:04:36",46,4
902,"2025-04-27 00:09:36",48,4
903,"2025-04-27 00:14:36",47,4
904,"2025-04-27 00:19:36",43,4
905,"2025-04-27 00:24:36",45,4
906,"2025-04-27 00:29:36",45,4
907,"2025-04-27 00:34:36",42,4
908,"2025-04-27 00:39:36",42,4
909,"2025-04-27 00:44:36",43,4
910,"2025-04-27 00:49:36",43,4
911,"2025-04-27 00:54:36",46,4
912,"2025-04-27 00:59:36",46,4
913,"2025-04-27 01:04:36",49,4
914,"2025-04-27 01:09:36",48,4
915,"2025-04-27 01:14:36",52,4
916,"2025-04-27 01:19:36",52,4
917,"2025-04-27 01:24:36",54,4
918,"2025-04-27 01:29:36",56,4
919,"2025-04-27 01:34:36",59,4
920,"2025-04-27 01:39:36",57,4
921,"2025-04-27 01:44:36",57,4
922,"2025-04-27 01:49:36",59,4
923,"2025-04-27 01:54:36",NULL,4
924,"2025-04-27 01:59:36",65,4
925,"2025-04-27 02:04:36",64,4
926,"2025-04-27 02:09:36",64,4
927,"2025-04-27 02:14:36",59,4
928,"2025-04-27 02:19:36",60,4
929,"2025-04-27 02:24:36",62,4
930,"2025-04-27 02:29:36",59,4
931,"2025-04-27 02:34:36",56,4
932,"2025-04-27 02:39:36",54,4
933,"2025-04-27 02:44:36",56,4
934,"2025-04-27 02:49:36",59,4
935,"2025-04-27 02:54:36",60,4
936,"2025-04-27 02:59:36",57,4
937,"2025-04-27 03:04:36",55,4
938,"2025-04-27 03:09:36",53,4
939,"2025-04-27 03:14:36",51,4
940,"2025-04-27 03:19:36",50,4
941,"2025-04-27 03:24:36",52,4
942,"2025-04-27 03:29:36",51,4
943,"2025-04-27 03:34:36",51,4
944,"2025-04-27 03:39:36",47,4
945,"2025-04-27 03:44:36",NULL,4
946,"2025-04-27 03:49:36",48,4
947,"2025-04-27 03:54:36",47,4
948,"2025-04-27 03:59:36",47,4
949,"2025-04-27 04:04:36",49,4
950,"2025-04-27 04:09:36",50,4
951,"2025-04-27 04:14:36",46,4
952,"2025-04-27 04:19:36",43,4
953,"2025-04-27 04:24:36",NULL,4
954,"2025-04-27 04:29:36",39,4
955,"2025-04-27 04:34:36",40,4
956,"2025-04-27 04:39:36",43,4
957,"2025-04-27 04:44:36",41,4
958,"2025-04-27 04:49:36",41,4
959,"2025-04-27 04:54:36",40,4
960,"2025-04-27 04:59:36",39,4
961,"2025-04-27 05:04:36",36,4
962,"2025-04-27 05:09:36",34,4
963,"2025-04-27 05:14:36",33,4
964,"2025-04-27 05:19:36",35,4
965,"2025-04-27 05:24:36",35,4
966,"2025-04-27 05:29:36",38,4
967,"2025-04-27 05:34:36",35,4
968,"2025-04-27 05:39:36",37,4
969,"2025-04-27 05:44:36",40,4
970,"2025-04-27 05:49:36",41,4
971,"2025-04-27 05:54:36",NULL,4
972,"2025-04-27 05:59:36",39,4
973,"2025-04-27 06:04:36",38,4
974,"2025-04-27 06:09:36",37,4
975,"2025-04-27 06:14:36",38,4
976,"2025-04-27 06:19:36",NULL,4
977,"2025-04-27 06:24:36",37,4
978,"2025-04-27 06:29:36",36,4
979,"2025-04-27 06:34:36",35,4
980,"2025-04-27 06:39:36",37,4
981,"2025-04-27 06:44:36",38,4
982,"2025-04-27 06:49:36",36,4
983,"2025-04-27 06:54:36",38,4
984,"2025-04-27 06:59:36",41,4
985,"2025-04-27 07:04:36",38,4
986,"2025-04-27 07:09:36",41,4
987,"2025-04-27 07:14:36",39,4
988,"2025-04-27 07:19:36",37,4
989,"2025-04-27 07:24:36",34,4
990,"2025-04-27 07:29:36",NULL,4
991,"2025-04-27 07:34:36",31,4
992,"2025-04-27 07:39:36",28,4
993,"2025-04-27 07:44:36",NULL,4
994,"2025-04-27 07:49:36",28,4
995,"2025-04-27 07:54:36",31,4
996,"2025-04-27 07:59:36",29,4
997,"2025-04-27 08:04:36",26,4
998,"2025-04-27 08:09:36",26,4
999,"2025-04-27 08:14:36",28,4
1000,"2025-04-27 08:19:36",27,4
1001,"2025-04-27 08:24:36",27,4
1002,"2025-04-27 08:29:36",30,4
1003,"2025-04-27 08:34:36",33,4
1004,"2025-04-27 08:39:36",36,4
1005,"2025-04-27 08:44:36",38,4
1006,"2025-04-27 08:49:36",38,4
1007,"2025-04-27 08:54:36",36,4
1008,"2025-04-27 08:59:36",33,4
1009,"2025-04-27 09:04:36",31,4
1010,"2025-04-27 09:09:36",32,4
1011,"2025-04-27 09:14:36",NULL,4
1012,"2025-04-27 09:19:36",29,4
1013,"2025-04-27 09:24:36",26,4
1014,"2025-04-27 09:29:36",29,4
1015,"2025-04-27 09:34:36",NULL,4
1016,"2025-04-27 09:39:36",27,4
1017,"2025-04-27 09:44:36",26,4
1018,"2025-04-27 09:49:36",23,4
1019,"2025-04-27 09:54:36",21,4
1020,"2025-04-27 09:59:36",18,4
1021,"2025-04-27 10:04:36",17,4
1022,"2025-04-27 10:09:36",18,4
1023,"2025-04-27 10:14:36",15,4
1024,"2025-04-27 10:19:36",12,4
1025,"2025-04-27 10:24:36",13,4
1026,"2025-04-27 10:29:36",14,4
1027,"2025-04-27 10:34:36",14,4
1028,"2025-04-27 10:39:36",13,4
1029,"2025-04-27 10:44:36",16,4
1030,"2025-04-27 10:49:36",13,4
1031,"2025-04-27 10:54:36",11,4
1032,"2025-04-27 10:59:36",12,4
1033,"2025-04-27 11:04:36",10,4
1034,"2025-04-27 11:09:36",11,4
1035,"2025-04-27 11:14:36",14,4
1036,"2025-04-27 11:19:36",14,4
1037,"2025-04-27 11:24:36",15,4
1038,"2025-04-27 11:29:36",17,4
1039,"2025-04-27 11:34:36",19,4
1040,"2025-04-27 11:39:36",19,4
1041,"2025-04-27 11:44:36",NULL,4
1042,"2025-04-27 11:49:36",13,4
1043,"2025-04-27 11:54:36",16,4
1044,"2025-04-27 11:59:36",17,4
1045,"2025-04-27 12:04:36",18,4
1046,"2025-04-27 12:09:36",17,4
1047,"2025-04-27 12:14:36",19,4
1048,"2025-04-27 12:19:36",17,4
1049,"2025-04-27 12:24:36",15,4
1050,"2025-04-27 12:29:36",18,4
1051,"2025-04-27 12:34:36",20,4
1052,"2025-04-27 12:39:36",18,4
1053,"2025-04-27 12:44:36",17,4
1054,"2025-04-27 12:49:36",17,4
1055,"2025-04-27 12:54:36",16,4
1056,"2025-04-27 12:59:36",16,4
1057,"2025-04-27 13:04:36",17,4
1058,"2025-04-27 13:09:36",15,4
1059,"2025-04-27 13:14:36",14,4
1060,"2025-04-27 13:19:36",16,4
1061,"2025-04-27 13:24:36",18,4
1062,"2025-04-27 13:29:36",21,4
1063,"2025-04-27 13:34:36",21,4
1064,"2025-04-27 13:39:36",18,4
1065,"2025-04-27 13:44:36",18,4
1066,"2025-04-27 13:49:36",NULL,4
1067,"2025-04-27 13:54:36",24,4
1068,"2025-04-27 13:59:36",21,4
1069,"2025-04-27 14:04:36",21,4
1070,"2025-04-27 14:09:36",22,4
1071,"2025-04-27 14:14:36",25,4
1072,"2025-04-27 14:19:36",27,4
1073,"2025-04-27 14:24:36",27,4
1074,"2025-04-27 14:29:36",24,4
1075,"2025-04-27 14:34:36",24,4
1076,"2025-04-27 14:39:36",26,4
1077,"2025-04-27 14:44:36",26,4
1078,"2025-04-27 14:49:36",24,4
1079,"2025-04-27 14:54:36",21,4
1080,"2025-04-27 14:59:36",19,4
1081,"2025-04-27 15:04:36",21,4
1082,"2025-04-27 15:09:36",23,4
1083,"2025-04-27 15:14:36",24,4
1084,"2025-04-27 15:19:36",22,4
1085,"2025-04-27 15:24:36",21,4
1086,"2025-04-27 15:29:36",18,4
1087,"2025-04-27 15:34:36",15,4
1088,"2025-04-27 15:39:36",18,4
1089,"2025-04-27 15:44:36",NULL,4
1090,"2025-04-27 15:49:36",16,4
1091,"2025-04-27 15:54:36",16,4
1092,"2025-04-27 15:59:36",13,4
1093,"2025-04-27 16:04:36",16,4
1094,"2025-04-27 16:09:36",17,4
1095,"2025-04-27 16:14:36",NULL,4
1096,"2025-04-27 16:19:36",15,4
1097,"2025-04-27 16:24:36",13,4
1098,"2025-04-27 16:29:36",11,4
1099,"2025-04-27 16:34:36",NULL,4
1100,"2025-04-27 16:39:36",15,4
1101,"2025-04-27 16:44:36",15,4
1102,"2025-04-27 16:49:36",14,4
1103,"2025-04-27 16:54:36",16,4
1104,"2025-04-27 16:59:36",15,4
1105,"2025-04-27 17:04:36",15,4
1106,"2025-04-27 17:09:36",18,4
1107,"2025-04-27 17:14:36",16,4
1108,"2025-04-27 17:19:36",13,4
1109,"2025-04-27 17:24:36",11,4
1110,"2025-04-27 17:29:36",9,4
1111,"2025-04-27 17:34:36",11,4
1112,"2025-04-27 17:39:36",10,4
1113,"2025-04-27 17:44:36",12,4
1114,"2025-04-27 17:49:36",9,4
1115,"2025-04-27 17:54:36",11,4
1116,"2025-04-27 17:59:36",10,4
1117,"2025-04-27 18:04:36",10,4
1118,"2025-04-27 18:09:36",NULL,4
1119,"2025-04-27 18:14:36",5,4
1120,"2025-04-27 18:19:36",2,4
1121,"2025-04-27 18:24:36",0,4
1122,"2025-04-27 18:29:36",0,4
1123,"2025-04-27 18:34:36",0,4
1124,"2025-04-27 18:39:36",0,4
1125,"2025-04-27 18:44:36",0,4
1126,"2025-04-27 18:49:36",0,4
1127,"2025-04-27 18:54:36",0,4
1128,"2025-04-27 18:59:36",0,4
1129,"2025-04-27 19:04:36",0,4
1130,"2025-04-27 19:09:36",0,4
1131,"2025-04-27 19:14:36",NULL,4
1132,"2025-04-27 19:19:36",0,4
1133,"2025-04-27 19:24:36",0,4
1134,"2025-04-27 19:29:36",0,4
1135,"2025-04-27 19:34:36",0,4
1136,"2025-04-27 19:39:36",0,4
1137,"2025-04-27 19:44:36",0,4
1138,"2025-04-27 19:49:36",0,4
1139,"2025-04-27 19:54:36",0,4
1140,"2025-04-27 19:59:36",0,4
1141,"2025-04-27 20:04:36",0,4
1142,"2025-04-27 20:09:36",NULL,4
1143,"2025-04-27 20:14:36",1,4
1144,"2025-04-27 20:19:36",0,4
1145,"2025-04-27 20:24:36",0,4
1146,"2025-04-27 20:29:36",NULL,4
1147,"2025-04-27 20:34:36",0,4
1148,"2025-04-27 20:39:36",0,4
1149,"2025-04-27 20:44:36",0,4
1150,"2025-04-27 20:49:36",0,4
1151,"2025-04-27 20:54:36",0,4
1152,"2025-04-27 20:59:36",0,4
1153,"2025-04-26 21:04:36",0,5
1154,"2025-04-26 21:09:36",0,5
1155,"2025-04-26 21:14:36",0,5
1156,"2025-04-26 21:19:36",0,5
1157,"2025-04-26 21:24:36",0,5
1158,"2025-04-26 21:29:36",1,5
1159,"2025-04-26 21:34:36",4,5
1160,"2025-04-26 21:39:36",6,5
1161,"2025-04-26 21:44:36",4,5
1162,"2025-04-26 21:49:36",3,5
1163,"2025-04-26 21:54:36",NULL,5
1164,"2025-04-26 21:59:36",0,5
1165,"2025-04-26 22:04:36",0,5
1166,"2025-04-26 22:09:36",0,5
1167,"2025-04-26 22:14:36",1,5
1168,"2025-04-26 22:19:36",0,5
1169,"2025-04-26 22:24:36",0,5
1170,"2025-04-26 22:29:36",0,5
1171,"2025-04-26 22:34:36",0,5
1172,"2025-04-26 22:39:36",0,5
1173,"2025-04-26 22:44:36",0,5
1174,"2025-04-26 22:49:36",0,5
1175,"2025-04-26 22:54:36",0,5
1176,"2025-04-26 22:59:36",0,5
1177,"2025-04-26 23:04:36",0,5
1178,"2025-04-26 23:09:36",2,5
1179,"2025-04-26 23:14:36",4,5
1180,"2025-04-26 23:19:36",2,5
1181,"2025-04-26 23:24:36",NULL,5
1182,"2025-04-26 23:29:36",1,5
1183,"2025-04-26 23:34:36",0,5
1184,"2025-04-26 23:39:36",0,5
1185,"2025-04-26 23:44:36",2,5
1186,"2025-04-26 23:49:36",1,5
1187,"2025-04-26 23:54:36",1,5
1188,"2025-04-26 23:59:36",2,5
1189,"2025-04-27 00:04:36",4,5
1190,"2025-04-27 00:09:36",6,5
1191,"2025-04-27 00:14:36",8,5
1192,"2025-04-27 00:19:36",9,5
1193,"2025-04-27 00:24:36",8,5
1194,"2025-04-27 00:29:36",11,5
1195,"2025-04-27 00:34:36",12,5
1196,"2025-04-27 00:39:36",15,5
1197,"2025-04-27 00:44:36",17,5
1198,"2025-04-27 00:49:36",20,5
1199,"2025-04-27 00:54:36",22,5
1200,"2025-04-27 00:59:36",23,5
1201,"2025-04-27 01:04:36",25,5
1202,"2025-04-27 01:09:36",26,5
1203,"2025-04-27 01:14:36",28,5
1204,"2025-04-27 01:19:36",29,5
1205,"2025-04-27 01:24:36",32,5
1206,"2025-04-27 01:29:36",35,5
1207,"2025-04-27 01:34:36",33,5
1208,"2025-04-27 01:39:36",30,5
1209,"2025-04-27 01:44:36",29,5
1210,"2025-04-27 01:49:36",29,5
1211,"2025-04-27 01:54:36",31,5
1212,"2025-04-27 01:59:36",31,5
1213,"2025-04-27 02:04:36",30,5
1214,"2025-04-27 02:09:36",28,5
1215,"2025-04-27 02:14:36",27,5
1216,"2025-04-27 02:19:36",30,5
1217,"2025-04-27 02:24:36",31,5
1218,"2025-04-27 02:29:36",30,5
1219,"2025-04-27 02:34:36",33,5
1220,"2025-04-27 02:39:36",31,5
1221,"2025-04-27 02:44:36",30,5
1222,"2025-04-27 02:49:36",31,5
1223,"2025-04-27 02:54:36",NULL,5
1224,"2025-04-27 02:59:36",34,5
1225,"2025-04-27 03:04:36",32,5
1226,"2025-04-27 03:09:36",35,5
1227,"2025-04-27 03:14:36",38,5
1228,"2025-04-27 03:19:36",38,5
1229,"2025-04-27 03:24:36",40,5
1230,"2025-04-27 03:29:36",43,5
1231,"2025-04-27 03:34:36",45,5
1232,"2025-04-27 03:39:36",46,5
1233,"2025-04-27 03:44:36",46,5
1234,"2025-04-27 03:49:36",46,5
1235,"2025-04-27 03:54:36",47,5
1236,"2025-04-27 03:59:36",52,5
1237,"2025-04-27 04:04:36",53,5
1238,"2025-04-27 04:09:36",54,5
1239,"2025-04-27 04:14:36",55,5
1240,"2025-04-27 04:19:36",56,5
1241,"2025-04-27 04:24:36",58,5
1242,"2025-04-27 04:29:36",55,5
1243,"2025-04-27 04:34:36",51,5
1244,"2025-04-27 04:39:36",NULL,5
1245,"2025-04-27 04:44:36",53,5
1246,"2025-04-27 04:49:36",52,5
1247,"2025-04-27 04:54:36",56,5
1248,"2025-04-27 04:59:36",56,5
1249,"2025-04-27 05:04:36",55,5
1250,"2025-04-27 05:09:36",58,5
1251,"2025-04-27 05:14:36",60,5
1252,"2025-04-27 05:19:36",59,5
1253,"2025-04-27 05:24:36",NULL,5
1254,"2025-04-27 05:29:36",58,5
1255,"2025-04-27 05:34:36",58,5
1256,"2025-04-27 05:39:36",53,5
1257,"2025-04-27 05:44:36",57,5
1258,"2025-04-27 05:49:36",55,5
1259,"2025-04-27 05:54:36",51,5
1260,"2025-04-27 05:59:36",NULL,5
1261,"2025-04-27 06:04:36",NULL,5
1262,"2025-04-27 06:09:36",NULL,5
1263,"2025-04-27 06:14:36",NULL,5
1264,"2025-04-27 06:19:36",NULL,5
1265,"2025-04-27 06:24:36",NULL,5
1266,"2025-04-27 06:29:36",NULL,5
1267,"2025-04-27 06:34:36",NULL,5
1268,"2025-04-27 06:39:36",NULL,5
1269,"2025-04-27 06:44:36",NULL,5
1270,"2025-04-27 06:49:36",NULL,5
1271,"2025-04-27 06:54:36",NULL,5
1272,"2025-04-27 06:59:36",NULL,5
1273,"2025-04-27 07:04:36",NULL,5
1274,"2025-04-27 07:09:36",53,5
1275,"2025-04-27 07:14:36",51,5
1276,"2025-04-27 07:19:36",47,5
1277,"2025-04-27 07:24:36",50,5
1278,"2025-04-27 07:29:36",52,5
1279,"2025-04-27 07:34:36",52,5
1280,"2025-04-27 07:39:36",52,5
1281,"2025-04-27 07:44:36",55,5
1282,"2025-04-27 07:49:36",55,5
1283,"2025-04-27 07:54:36",54,5
1284,"2025-04-27 07:59:36",55,5
1285,"2025-04-27 08:04:36",53,5
1286,"2025-04-27 08:09:36",52,5
1287,"2025-04-27 08:14:36",49,5
1288,"2025-04-27 08:19:36",NULL,5
1289,"2025-04-27 08:24:36",53,5
1290,"2025-04-27 08:29:36",51,5
1291,"2025-04-27 08:34:36",50,5
1292,"2025-04-27 08:39:36",48,5
1293,"2025-04-27 08:44:36",45,5
1294,"2025-04-27 08:49:36",46,5
1295,"2025-04-27 08:54:36",NULL,5
1296,"2025-04-27 08:59:36",46,5
1297,"2025-04-27 09:04:36",49,5
1298,"2025-04-27 09:09:36",45,5
1299,"2025-04-27 09:14:36",49,5
1300,"2025-04-27 09:19:36",53,5
1301,"2025-04-27 09:24:36",55,5
1302,"2025-04-27 09:29:36",54,5
1303,"2025-04-27 09:34:36",56,5
1304,"2025-04-27 09:39:36",54,5
1305,"2025-04-27 09:44:36",53,5
1306,"2025-04-27 09:49:36",50,5
1307,"2025-04-27 09:54:36",51,5
1308,"2025-04-27 09:59:36",52,5
1309,"2025-04-27 10:04:36",52,5
1310,"2025-04-27 10:09:36",52,5
1311,"2025-04-27 10:14:36",53,5
1312,"2025-04-27 10:19:36",55,5
1313,"2025-04-27 10:24:36",54,5
1314,"2025-04-27 10:29:36",51,5
1315,"2025-04-27 10:34:36",55,5
1316,"2025-04-27 10:39:36",51,5
1317,"2025-04-27 10:44:36",52,5
1318,"2025-04-27 10:49:36",52,5
1319,"2025-04-27 10:54:36",NULL,5
1320,"2025-04-27 10:59:36",55,5
1321,"2025-04-27 11:04:36",54,5
1322,"2025-04-27 11:09:36",57,5
1323,"2025-04-27 11:14:36",56,5
1324,"2025-04-27 11:19:36",56,5
1325,"2025-04-27 11:24:36",57,5
1326,"2025-04-27 11:29:36",NULL,5
1327,"2025-04-27 11:34:36",62,5
1328,"2025-04-27 11:39:36",65,5
1329,"2025-04-27 11:44:36",65,5
1330,"2025-04-27 11:49:36",62,5
1331,"2025-04-27 11:54:36",65,5
1332,"2025-04-27 11:59:36",67,5
1333,"2025-04-27 12:04:36",70,5
1334,"2025-04-27 12:09:36",68,5
1335,"2025-04-27 12:14:36",NULL,5
1336,"2025-04-27 12:19:36",70,5
1337,"2025-04-27 12:24:36",69,5
1338,"2025-04-27 12:29:36",72,5
1339,"2025-04-27 12:34:36",73,5
1340,"2025-04-27 12:39:36",74,5
1341,"2025-04-27 12:44:36",75,5
1342,"2025-04-27 12:49:36",74,5
1343,"2025-04-27 12:54:36",76,5
1344,"2025-04-27 12:59:36",80,5
1345,"2025-04-27 13:04:36",80,5
1346,"2025-04-27 13:09:36",80,5
1347,"2025-04-27 13:14:36",80,5
1348,"2025-04-27 13:19:36",83,5
1349,"2025-04-27 13:24:36",NULL,5
1350,"2025-04-27 13:29:36",86,5
1351,"2025-04-27 13:34:36",83,5
1352,"2025-04-27 13:39:36",81,5
1353,"2025-04-27 13:44:36",82,5
1354,"2025-04-27 13:49:36",79,5
1355,"2025-04-27 13:54:36",77,5
1356,"2025-04-27 13:59:36",77,5
1357,"2025-04-27 14:04:36",77,5
1358,"2025-04-27 14:09:36",76,5
1359,"2025-04-27 14:14:36",80,5
1360,"2025-04-27 14:19:36",80,5
1361,"2025-04-27 14:24:36",79,5
1362,"2025-04-27 14:29:36",78,5
1363,"2025-04-27 14:34:36",83,5
1364,"2025-04-27 14:39:36",85,5
1365,"2025-04-27 14:44:36",82,5
1366,"2025-04-27 14:49:36",81,5
1367,"2025-04-27 14:54:36",81,5
